user_id,variant,device,exposure_date,sessions_14d
404554,control,ios,2025-08-10,11
404555,treatment,ios,2025-08-10,20
404556,control,ios,2025-08-10,3
404557,treatment,ios,2025-08-10,0
404558,control,ios,2025-08-10,2
404559,treatment,ios,2025-08-10,11
404560,treatment,android,2025-08-10,10
404561,control,android,2025-08-10,11
404562,treatment,ios,2025-08-10,3
404563,control,android,2025-08-10,0
404564,treatment,android,2025-08-10,18
404565,treatment,ios,2025-08-10,3
404566,treatment,ios,2025-08-10,3
404567,treatment,android,2025-08-10,9
404568,control,ios,2025-08-10,11
404569,treatment,android,2025-08-10,6
404570,treatment,ios,2025-08-10,0
404571,treatment,ios,2025-08-10,11
404572,treatment,ios,2025-08-10,2
404573,control,ios,2025-08-10,8
404574,treatment,ios,2025-08-10,5
404575,treatment,ios,2025-08-10,17
404576,control,ios,2025-08-10,14
404577,treatment,android,2025-08-10,10
404578,treatment,ios,2025-08-10,18
404579,treatment,ios,2025-08-10,15
404580,control,android,2025-08-10,6
404581,control,android,2025-08-10,14
404582,treatment,android,2025-08-10,3
404583,control,ios,2025-08-10,12
404584,treatment,ios,2025-08-10,2
404585,control,android,2025-08-10,31
404586,treatment,ios,2025-08-10,12
404587,treatment,ios,2025-08-10,18
404588,treatment,ios,2025-08-10,5
404589,treatment,ios,2025-08-10,16
404590,treatment,android,2025-08-10,14
404591,treatment,android,2025-08-10,7
404592,control,ios,2025-08-10,0
404593,treatment,ios,2025-08-10,4
404594,treatment,android,2025-08-10,1
404595,control,ios,2025-08-10,6
404596,treatment,ios,2025-08-10,6
404597,treatment,ios,2025-08-10,12
404598,control,ios,2025-08-10,27
404599,treatment,ios,2025-08-10,4
404600,treatment,ios,2025-08-10,22
404601,treatment,ios,2025-08-10,8
404602,control,android,2025-08-10,10
404603,treatment,android,2025-08-10,9
404604,treatment,android,2025-08-10,5
404605,treatment,android,2025-08-10,11
404606,control,android,2025-08-10,4
404607,control,android,2025-08-10,3
404608,control,android,2025-08-10,10
404609,treatment,ios,2025-08-10,7
404610,treatment,android,2025-08-10,4
404611,control,android,2025-08-10,3
404612,control,android,2025-08-10,21
404613,control,android,2025-08-10,16
404614,control,android,2025-08-10,6
404615,control,android,2025-08-10,6
404616,control,android,2025-08-11,2
404617,control,ios,2025-08-11,9
404618,control,android,2025-08-11,11
404619,treatment,android,2025-08-11,14
404620,treatment,android,2025-08-11,0
404621,control,android,2025-08-11,5
404622,control,ios,2025-08-11,16
404623,control,android,2025-08-11,2
404624,treatment,android,2025-08-11,9
404625,treatment,android,2025-08-11,9
404626,control,android,2025-08-11,32
404627,treatment,android,2025-08-11,10
404628,treatment,android,2025-08-11,5
404629,control,android,2025-08-11,3
404630,treatment,ios,2025-08-11,20
404631,control,ios,2025-08-11,7
404632,treatment,ios,2025-08-11,17
404633,control,android,2025-08-11,8
404634,control,ios,2025-08-11,17
404635,control,ios,2025-08-11,2
404636,control,android,2025-08-11,9
404637,control,android,2025-08-11,9
404638,control,android,2025-08-11,4
404639,control,android,2025-08-11,1
404640,treatment,android,2025-08-11,26
404641,control,ios,2025-08-11,3
404642,control,ios,2025-08-11,14
404643,control,android,2025-08-11,4
404644,control,ios,2025-08-11,7
404645,control,android,2025-08-11,12
404646,treatment,android,2025-08-11,2
404647,treatment,ios,2025-08-11,14
404648,treatment,ios,2025-08-11,5
404649,treatment,android,2025-08-11,6
404650,treatment,android,2025-08-11,1
404651,control,android,2025-08-11,2
404652,treatment,android,2025-08-11,14
404653,treatment,ios,2025-08-11,10
404654,treatment,android,2025-08-11,14
404655,control,ios,2025-08-11,3
404656,treatment,ios,2025-08-11,11
404657,control,ios,2025-08-11,8
404658,control,android,2025-08-11,6
404659,control,android,2025-08-11,10
404660,treatment,ios,2025-08-11,13
404661,treatment,android,2025-08-11,3
404662,treatment,ios,2025-08-11,2
404663,control,ios,2025-08-11,13
404664,treatment,android,2025-08-11,0
404665,control,ios,2025-08-11,1
404666,control,ios,2025-08-11,12
404667,treatment,ios,2025-08-11,3
404668,control,android,2025-08-11,17
404669,treatment,android,2025-08-11,1
404670,control,android,2025-08-11,3
404671,treatment,ios,2025-08-11,3
404672,treatment,android,2025-08-11,16
404673,treatment,android,2025-08-11,2
404674,treatment,android,2025-08-11,12
404675,control,ios,2025-08-11,2
404676,control,ios,2025-08-11,7
404677,treatment,ios,2025-08-11,18
404678,control,android,2025-08-11,10
404679,treatment,ios,2025-08-11,15
404680,treatment,android,2025-08-11,7
404681,treatment,ios,2025-08-11,13
404682,treatment,android,2025-08-11,5
404683,control,android,2025-08-11,6
404684,control,ios,2025-08-11,4
404685,control,ios,2025-08-11,13
404686,treatment,android,2025-08-11,7
404687,treatment,ios,2025-08-11,1
404688,control,android,2025-08-11,9
404689,treatment,ios,2025-08-11,5
404690,treatment,android,2025-08-11,4
404691,treatment,ios,2025-08-11,4
404692,treatment,android,2025-08-11,6
404693,treatment,android,2025-08-11,16
404694,control,ios,2025-08-11,11
404695,treatment,android,2025-08-11,8
404696,treatment,ios,2025-08-11,6
404697,treatment,android,2025-08-11,16
404698,treatment,android,2025-08-11,9
404699,control,ios,2025-08-11,17
404700,control,android,2025-08-11,12
404701,treatment,android,2025-08-11,6
404702,control,ios,2025-08-11,6
404703,control,android,2025-08-11,8
404704,control,android,2025-08-11,7
404705,treatment,android,2025-08-11,13
404706,control,ios,2025-08-11,5
404707,treatment,ios,2025-08-11,11
404708,treatment,android,2025-08-11,13
404709,treatment,ios,2025-08-11,2
404710,treatment,ios,2025-08-11,9
404711,control,android,2025-08-11,11
404712,control,android,2025-08-11,14
404713,control,android,2025-08-11,6
404714,control,android,2025-08-11,3
404715,control,android,2025-08-11,18
404716,control,android,2025-08-11,8
404717,treatment,android,2025-08-11,14
404718,control,ios,2025-08-11,23
404719,control,ios,2025-08-11,9
404720,control,ios,2025-08-11,7
404721,treatment,ios,2025-08-11,12
404722,treatment,ios,2025-08-11,3
404723,treatment,android,2025-08-11,4
404724,treatment,android,2025-08-11,1
404725,treatment,android,2025-08-11,6
404726,treatment,ios,2025-08-11,4
404727,treatment,ios,2025-08-11,4
404728,control,ios,2025-08-11,4
404729,treatment,ios,2025-08-11,6
404730,control,ios,2025-08-11,3
404731,treatment,ios,2025-08-11,9
404732,control,ios,2025-08-11,16
404733,treatment,android,2025-08-11,11
404734,control,android,2025-08-11,6
404735,treatment,ios,2025-08-11,1
404736,treatment,android,2025-08-11,17
404737,control,android,2025-08-11,8
404738,treatment,android,2025-08-11,7
404739,control,ios,2025-08-11,7
404740,treatment,ios,2025-08-11,17
404741,control,android,2025-08-11,7
404742,control,android,2025-08-11,3
404743,control,android,2025-08-11,11
404744,control,ios,2025-08-11,18
404745,control,android,2025-08-11,10
404746,control,ios,2025-08-11,5
404747,treatment,ios,2025-08-11,7
404748,control,ios,2025-08-11,8
404749,control,ios,2025-08-11,12
404750,treatment,android,2025-08-11,8
404751,control,ios,2025-08-11,6
404752,control,android,2025-08-11,3
404753,treatment,ios,2025-08-11,17
404754,treatment,android,2025-08-11,18
404755,control,android,2025-08-11,3
404756,control,ios,2025-08-11,14
404757,treatment,android,2025-08-11,3
404758,treatment,android,2025-08-11,20
404759,treatment,android,2025-08-11,12
404760,treatment,android,2025-08-11,8
404761,treatment,ios,2025-08-11,1
404762,treatment,ios,2025-08-11,5
404763,control,ios,2025-08-11,5
404764,control,android,2025-08-11,3
404765,control,ios,2025-08-11,4
404766,control,android,2025-08-11,7
404767,treatment,ios,2025-08-11,0
404768,control,android,2025-08-11,11
404769,treatment,android,2025-08-11,3
404770,treatment,ios,2025-08-11,6
404771,treatment,android,2025-08-11,3
404772,treatment,ios,2025-08-11,11
404773,control,ios,2025-08-11,16
404774,control,android,2025-08-11,4
404775,treatment,ios,2025-08-11,9
404776,control,ios,2025-08-11,3
404777,treatment,android,2025-08-11,14
404778,treatment,ios,2025-08-11,7
404779,control,ios,2025-08-11,1
404780,control,ios,2025-08-11,9
404781,control,ios,2025-08-11,7
404782,treatment,android,2025-08-11,14
404783,treatment,android,2025-08-11,10
404784,treatment,android,2025-08-11,8
404785,treatment,ios,2025-08-11,8
404786,control,ios,2025-08-11,5
404787,treatment,ios,2025-08-11,14
404788,control,android,2025-08-11,6
404789,treatment,ios,2025-08-11,19
404790,control,android,2025-08-11,7
404791,treatment,android,2025-08-11,1
404792,control,ios,2025-08-11,7
404793,treatment,ios,2025-08-11,15
404794,control,android,2025-08-11,2
404795,treatment,ios,2025-08-11,9
404796,treatment,ios,2025-08-11,4
404797,treatment,ios,2025-08-11,21
404798,treatment,android,2025-08-11,4
404799,control,ios,2025-08-11,7
404800,treatment,android,2025-08-11,15
404801,control,ios,2025-08-11,8
404802,treatment,ios,2025-08-11,12
404803,treatment,android,2025-08-11,24
404804,treatment,ios,2025-08-11,10
404805,treatment,ios,2025-08-11,12
404806,control,ios,2025-08-11,22
404807,control,android,2025-08-11,6
404808,treatment,ios,2025-08-11,5
404809,control,ios,2025-08-11,2
404810,treatment,android,2025-08-11,0
404811,treatment,ios,2025-08-11,4
404812,control,android,2025-08-11,10
404813,control,android,2025-08-11,3
404814,treatment,android,2025-08-11,2
404815,treatment,android,2025-08-11,10
404816,control,ios,2025-08-11,7
404817,control,android,2025-08-11,11
404818,control,ios,2025-08-11,7
404819,treatment,ios,2025-08-11,11
404820,treatment,ios,2025-08-11,7
404821,treatment,android,2025-08-11,13
404822,treatment,ios,2025-08-11,2
404823,treatment,android,2025-08-11,6
404824,control,ios,2025-08-11,9
404825,treatment,android,2025-08-11,11
404826,treatment,ios,2025-08-11,17
404827,control,ios,2025-08-11,3
404828,control,ios,2025-08-11,5
404829,control,ios,2025-08-11,6
404830,control,android,2025-08-11,4
404831,control,android,2025-08-11,4
404832,control,android,2025-08-11,15
404833,treatment,ios,2025-08-11,1
404834,control,android,2025-08-11,3
404835,treatment,ios,2025-08-11,8
404836,treatment,ios,2025-08-11,2
404837,treatment,android,2025-08-11,7
404838,control,android,2025-08-11,12
404839,treatment,ios,2025-08-11,10
404840,control,ios,2025-08-11,4
404841,control,android,2025-08-11,15
404842,control,android,2025-08-11,26
404843,treatment,ios,2025-08-11,11
404844,control,android,2025-08-11,8
404845,control,android,2025-08-11,24
404846,control,android,2025-08-11,14
404847,control,android,2025-08-11,6
404848,control,android,2025-08-11,11
404849,treatment,android,2025-08-11,13
404850,control,android,2025-08-11,9
404851,control,ios,2025-08-11,12
404852,treatment,ios,2025-08-11,15
404853,treatment,ios,2025-08-11,11
404854,control,android,2025-08-11,9
404855,control,android,2025-08-11,14
404856,treatment,ios,2025-08-11,4
404857,control,android,2025-08-11,5
404858,control,android,2025-08-11,9
404859,treatment,android,2025-08-11,3
404860,control,android,2025-08-11,14
404861,control,android,2025-08-11,2
404862,treatment,android,2025-08-11,12
404863,treatment,ios,2025-08-11,8
404864,control,android,2025-08-11,2
404865,treatment,android,2025-08-11,12
404866,treatment,android,2025-08-11,11
404867,treatment,ios,2025-08-11,7
404868,treatment,ios,2025-08-11,7
404869,treatment,android,2025-08-11,15
404870,treatment,android,2025-08-11,16
404871,control,ios,2025-08-11,3
404872,treatment,android,2025-08-11,4
404873,treatment,ios,2025-08-11,3
404874,treatment,ios,2025-08-11,4
404875,control,android,2025-08-11,11
404876,control,ios,2025-08-11,10
404877,treatment,ios,2025-08-11,5
404878,control,ios,2025-08-11,19
404879,control,ios,2025-08-11,5
404880,treatment,ios,2025-08-11,6
404881,treatment,ios,2025-08-11,7
404882,control,android,2025-08-11,7
404883,treatment,ios,2025-08-11,9
404884,control,android,2025-08-11,14
404885,control,ios,2025-08-11,9
404886,treatment,ios,2025-08-11,4
404887,control,ios,2025-08-11,6
404888,control,ios,2025-08-11,6
404889,control,android,2025-08-11,2
404890,treatment,ios,2025-08-11,3
404891,treatment,ios,2025-08-11,3
404892,control,ios,2025-08-11,9
404893,control,android,2025-08-11,3
404894,control,ios,2025-08-11,6
404895,control,android,2025-08-11,9
404896,control,android,2025-08-11,2
404897,treatment,android,2025-08-11,12
404898,treatment,android,2025-08-11,19
404899,treatment,android,2025-08-11,4
404900,treatment,ios,2025-08-11,6
404901,treatment,android,2025-08-11,13
404902,control,android,2025-08-11,23
404903,control,ios,2025-08-11,11
404904,control,ios,2025-08-11,6
404905,treatment,android,2025-08-11,1
404906,treatment,ios,2025-08-11,0
404907,treatment,android,2025-08-11,8
404908,control,ios,2025-08-11,11
404909,treatment,ios,2025-08-11,8
404910,control,android,2025-08-11,12
404911,treatment,android,2025-08-11,2
404912,treatment,ios,2025-08-11,0
404913,treatment,ios,2025-08-11,10
404914,treatment,ios,2025-08-11,2
404915,control,android,2025-08-11,11
404916,treatment,ios,2025-08-11,11
404917,treatment,android,2025-08-11,17
404918,control,ios,2025-08-11,14
404919,control,android,2025-08-11,12
404920,treatment,ios,2025-08-11,12
404921,control,ios,2025-08-11,0
404922,treatment,ios,2025-08-11,12
404923,control,android,2025-08-11,7
404924,control,ios,2025-08-11,21
404925,treatment,ios,2025-08-11,2
404926,control,android,2025-08-11,14
404927,control,android,2025-08-11,5
404928,control,android,2025-08-11,5
404929,control,ios,2025-08-11,3
404930,treatment,android,2025-08-11,1
404931,control,android,2025-08-11,8
404932,control,android,2025-08-11,4
404933,control,android,2025-08-11,3
404934,treatment,android,2025-08-11,1
404935,control,ios,2025-08-11,9
404936,treatment,android,2025-08-11,6
404937,treatment,ios,2025-08-11,3
404938,control,android,2025-08-11,8
404939,treatment,ios,2025-08-11,16
404940,treatment,android,2025-08-11,8
404941,treatment,ios,2025-08-11,10
404942,control,ios,2025-08-11,9
404943,control,ios,2025-08-11,1
404944,treatment,ios,2025-08-11,9
404945,treatment,ios,2025-08-11,1
404946,treatment,android,2025-08-11,18
404947,control,android,2025-08-11,7
404948,control,ios,2025-08-11,4
404949,treatment,android,2025-08-11,9
404950,control,android,2025-08-11,8
404951,treatment,android,2025-08-11,6
404952,treatment,ios,2025-08-11,11
404953,treatment,ios,2025-08-11,3
404954,control,ios,2025-08-11,9
404955,control,ios,2025-08-11,14
404956,control,ios,2025-08-11,14
404957,treatment,ios,2025-08-11,17
404958,treatment,ios,2025-08-11,3
404959,treatment,ios,2025-08-11,11
404960,control,ios,2025-08-11,6
404961,treatment,ios,2025-08-11,1
404962,treatment,android,2025-08-11,9
404963,treatment,android,2025-08-11,23
404964,control,ios,2025-08-11,20
404965,control,android,2025-08-11,6
404966,treatment,android,2025-08-11,6
404967,control,android,2025-08-11,10
404968,treatment,android,2025-08-11,20
404969,control,ios,2025-08-11,5
404970,control,android,2025-08-11,13
404971,control,ios,2025-08-11,7
404972,control,ios,2025-08-11,6
404973,control,android,2025-08-11,6
404974,control,android,2025-08-11,2
404975,control,ios,2025-08-11,20
404976,treatment,android,2025-08-11,16
404977,control,ios,2025-08-11,2
404978,treatment,ios,2025-08-11,6
404979,treatment,android,2025-08-11,9
404980,control,android,2025-08-11,2
404981,control,android,2025-08-11,22
404982,treatment,android,2025-08-11,17
404983,control,android,2025-08-11,16
404984,control,ios,2025-08-11,15
404985,treatment,ios,2025-08-11,7
404986,control,ios,2025-08-11,21
404987,control,ios,2025-08-11,12
404988,treatment,android,2025-08-11,11
404989,control,android,2025-08-11,3
404990,control,android,2025-08-11,6
404991,treatment,ios,2025-08-11,27
404992,treatment,android,2025-08-11,10
404993,control,android,2025-08-11,6
404994,control,ios,2025-08-11,15
404995,control,android,2025-08-11,5
404996,control,ios,2025-08-11,18
404997,treatment,ios,2025-08-11,5
404998,treatment,android,2025-08-11,10
404999,control,ios,2025-08-11,2
405000,control,android,2025-08-11,10
405001,control,android,2025-08-11,6
405002,treatment,ios,2025-08-11,4
405003,treatment,android,2025-08-11,3
405004,control,ios,2025-08-11,5
405005,control,ios,2025-08-11,12
405006,treatment,android,2025-08-11,0
405007,treatment,android,2025-08-11,13
405008,treatment,ios,2025-08-11,12
405009,control,android,2025-08-11,3
405010,treatment,android,2025-08-11,5
405011,treatment,ios,2025-08-11,12
405012,control,android,2025-08-11,7
405013,control,ios,2025-08-11,13
405014,treatment,ios,2025-08-11,9
405015,control,ios,2025-08-11,12
405016,control,android,2025-08-11,2
405017,control,ios,2025-08-11,8
405018,control,android,2025-08-11,14
405019,control,ios,2025-08-11,7
405020,treatment,android,2025-08-11,15
405021,control,android,2025-08-11,4
405022,treatment,ios,2025-08-11,14
405023,control,android,2025-08-11,10
405024,control,android,2025-08-11,1
405025,treatment,android,2025-08-11,15
405026,control,android,2025-08-11,4
405027,treatment,android,2025-08-11,1
405028,treatment,android,2025-08-11,11
405029,control,ios,2025-08-11,10
405030,control,ios,2025-08-11,6
405031,treatment,android,2025-08-11,7
405032,treatment,android,2025-08-11,7
405033,treatment,ios,2025-08-11,4
405034,control,ios,2025-08-11,23
405035,treatment,android,2025-08-11,6
405036,treatment,ios,2025-08-11,1
405037,control,android,2025-08-11,24
405038,treatment,android,2025-08-11,11
405039,control,android,2025-08-11,5
405040,control,android,2025-08-11,8
405041,control,ios,2025-08-11,23
405042,control,ios,2025-08-11,9
405043,control,android,2025-08-11,19
405044,treatment,ios,2025-08-11,8
405045,treatment,ios,2025-08-11,5
405046,treatment,android,2025-08-11,1
405047,control,ios,2025-08-11,6
405048,treatment,ios,2025-08-11,11
405049,treatment,android,2025-08-11,6
405050,treatment,ios,2025-08-11,5
405051,control,android,2025-08-11,7
405052,treatment,ios,2025-08-11,6
405053,treatment,ios,2025-08-11,3
405054,control,ios,2025-08-11,4
405055,treatment,ios,2025-08-11,0
405056,control,android,2025-08-11,7
405057,treatment,ios,2025-08-11,17
405058,control,android,2025-08-11,7
405059,control,ios,2025-08-11,10
405060,control,android,2025-08-11,2
405061,control,ios,2025-08-11,5
405062,control,ios,2025-08-11,3
405063,control,android,2025-08-11,4
405064,control,android,2025-08-11,1
405065,treatment,ios,2025-08-11,7
405066,treatment,ios,2025-08-11,2
405067,control,android,2025-08-11,10
405068,treatment,android,2025-08-11,5
405069,treatment,android,2025-08-11,12
405070,treatment,android,2025-08-11,7
405071,control,android,2025-08-11,10
405072,control,android,2025-08-11,30
405073,treatment,android,2025-08-11,8
405074,control,android,2025-08-11,5
405075,control,android,2025-08-11,3
405076,control,android,2025-08-11,14
405077,control,ios,2025-08-11,20
405078,treatment,ios,2025-08-12,20
405079,treatment,android,2025-08-12,14
405080,treatment,android,2025-08-12,27
405081,treatment,android,2025-08-12,3
405082,control,ios,2025-08-12,8
405083,treatment,ios,2025-08-12,11
405084,treatment,android,2025-08-12,6
405085,treatment,ios,2025-08-12,18
405086,control,ios,2025-08-12,10
405087,treatment,ios,2025-08-12,2
405088,treatment,ios,2025-08-12,13
405089,treatment,android,2025-08-12,12
405090,control,android,2025-08-12,12
405091,control,android,2025-08-12,8
405092,control,ios,2025-08-12,1
405093,control,ios,2025-08-12,21
405094,control,ios,2025-08-12,7
405095,control,ios,2025-08-12,4
405096,control,ios,2025-08-12,13
405097,treatment,android,2025-08-12,6
405098,treatment,android,2025-08-12,15
405099,treatment,android,2025-08-12,1
405100,treatment,android,2025-08-12,6
405101,treatment,android,2025-08-12,6
405102,treatment,ios,2025-08-12,3
405103,treatment,ios,2025-08-12,5
405104,control,ios,2025-08-12,8
405105,treatment,android,2025-08-12,3
405106,treatment,ios,2025-08-12,26
405107,treatment,android,2025-08-12,1
405108,control,ios,2025-08-12,0
405109,treatment,ios,2025-08-12,13
405110,treatment,android,2025-08-12,4
405111,treatment,android,2025-08-12,18
405112,control,android,2025-08-12,2
405113,control,android,2025-08-12,11
405114,control,android,2025-08-12,6
405115,treatment,android,2025-08-12,8
405116,control,android,2025-08-12,19
405117,control,android,2025-08-12,6
405118,treatment,android,2025-08-12,7
405119,treatment,android,2025-08-12,1
405120,treatment,android,2025-08-12,7
405121,treatment,android,2025-08-12,0
405122,treatment,ios,2025-08-12,3
405123,control,ios,2025-08-12,8
405124,control,ios,2025-08-12,7
405125,control,ios,2025-08-12,6
405126,control,android,2025-08-12,11
405127,treatment,ios,2025-08-12,13
405128,control,ios,2025-08-12,14
405129,treatment,ios,2025-08-12,12
405130,control,ios,2025-08-12,0
405131,control,android,2025-08-12,11
405132,treatment,ios,2025-08-12,25
405133,treatment,android,2025-08-12,10
405134,control,android,2025-08-12,1
405135,treatment,android,2025-08-12,8
405136,control,android,2025-08-12,5
405137,control,ios,2025-08-12,10
405138,treatment,ios,2025-08-12,5
405139,treatment,android,2025-08-12,14
405140,control,ios,2025-08-12,5
405141,control,android,2025-08-12,7
405142,treatment,android,2025-08-12,9
405143,control,ios,2025-08-12,5
405144,control,android,2025-08-12,15
405145,treatment,ios,2025-08-12,10
405146,treatment,android,2025-08-12,5
405147,treatment,ios,2025-08-12,7
405148,control,ios,2025-08-12,2
405149,control,ios,2025-08-12,12
405150,control,android,2025-08-12,6
405151,treatment,android,2025-08-12,0
405152,control,ios,2025-08-12,9
405153,control,android,2025-08-12,10
405154,treatment,ios,2025-08-12,3
405155,treatment,android,2025-08-12,20
405156,treatment,android,2025-08-12,6
405157,treatment,ios,2025-08-12,7
405158,treatment,android,2025-08-12,15
405159,treatment,ios,2025-08-12,9
405160,control,android,2025-08-12,11
405161,control,ios,2025-08-12,4
405162,treatment,android,2025-08-12,10
405163,treatment,android,2025-08-12,4
405164,control,ios,2025-08-12,10
405165,control,android,2025-08-12,6
405166,treatment,ios,2025-08-12,9
405167,treatment,ios,2025-08-12,12
405168,control,android,2025-08-12,3
405169,treatment,android,2025-08-12,15
405170,treatment,android,2025-08-12,3
405171,treatment,ios,2025-08-12,6
405172,treatment,android,2025-08-12,23
405173,control,ios,2025-08-12,1
405174,treatment,ios,2025-08-12,9
405175,treatment,ios,2025-08-12,2
405176,control,android,2025-08-12,4
405177,treatment,ios,2025-08-12,17
405178,control,android,2025-08-12,2
405179,control,android,2025-08-12,28
405180,control,android,2025-08-12,11
405181,treatment,ios,2025-08-12,12
405182,control,ios,2025-08-12,14
405183,control,ios,2025-08-12,5
405184,treatment,ios,2025-08-12,18
405185,treatment,ios,2025-08-12,8
405186,treatment,android,2025-08-12,15
405187,control,ios,2025-08-12,12
405188,control,android,2025-08-12,7
405189,control,ios,2025-08-12,11
405190,treatment,android,2025-08-12,20
405191,treatment,ios,2025-08-12,9
405192,treatment,android,2025-08-12,3
405193,control,android,2025-08-12,15
405194,control,ios,2025-08-12,12
405195,treatment,android,2025-08-12,17
405196,control,android,2025-08-12,7
405197,treatment,android,2025-08-12,5
405198,control,ios,2025-08-12,2
405199,treatment,ios,2025-08-12,6
405200,control,ios,2025-08-12,7
405201,treatment,ios,2025-08-12,13
405202,treatment,android,2025-08-12,13
405203,treatment,ios,2025-08-12,10
405204,treatment,ios,2025-08-12,8
405205,treatment,ios,2025-08-12,14
405206,control,ios,2025-08-12,10
405207,treatment,ios,2025-08-12,3
405208,treatment,android,2025-08-12,0
405209,treatment,ios,2025-08-12,2
405210,control,ios,2025-08-12,1
405211,treatment,ios,2025-08-12,3
405212,control,ios,2025-08-12,11
405213,control,ios,2025-08-12,7
405214,control,ios,2025-08-12,2
405215,control,ios,2025-08-12,4
405216,control,ios,2025-08-12,5
405217,control,ios,2025-08-12,1
405218,control,android,2025-08-12,9
405219,control,ios,2025-08-12,9
405220,treatment,ios,2025-08-12,6
405221,control,ios,2025-08-12,7
405222,treatment,android,2025-08-12,10
405223,control,ios,2025-08-12,0
405224,treatment,ios,2025-08-12,5
405225,control,ios,2025-08-12,18
405226,control,android,2025-08-12,12
405227,control,ios,2025-08-12,2
405228,treatment,android,2025-08-12,2
405229,control,ios,2025-08-12,12
405230,treatment,android,2025-08-12,17
405231,control,ios,2025-08-12,8
405232,treatment,ios,2025-08-12,22
405233,treatment,android,2025-08-12,10
405234,control,android,2025-08-12,15
405235,treatment,ios,2025-08-12,2
405236,control,ios,2025-08-12,10
405237,treatment,android,2025-08-12,16
405238,control,ios,2025-08-12,15
405239,control,android,2025-08-12,2
405240,control,android,2025-08-12,8
405241,control,android,2025-08-12,1
405242,control,ios,2025-08-12,7
405243,treatment,ios,2025-08-12,12
405244,treatment,android,2025-08-12,15
405245,control,android,2025-08-12,4
405246,control,android,2025-08-12,8
405247,treatment,android,2025-08-12,9
405248,treatment,android,2025-08-12,7
405249,control,ios,2025-08-12,10
405250,control,ios,2025-08-12,1
405251,control,ios,2025-08-12,5
405252,treatment,ios,2025-08-12,15
405253,treatment,android,2025-08-12,4
405254,control,ios,2025-08-12,7
405255,treatment,ios,2025-08-12,17
405256,control,ios,2025-08-12,9
405257,control,android,2025-08-12,11
405258,control,android,2025-08-12,2
405259,treatment,ios,2025-08-12,2
405260,treatment,android,2025-08-12,7
405261,control,ios,2025-08-12,4
405262,treatment,android,2025-08-12,6
405263,treatment,android,2025-08-12,13
405264,treatment,android,2025-08-12,9
405265,treatment,android,2025-08-12,13
405266,control,ios,2025-08-12,11
405267,treatment,ios,2025-08-12,1
405268,control,ios,2025-08-12,10
405269,treatment,android,2025-08-12,13
405270,treatment,ios,2025-08-12,9
405271,treatment,ios,2025-08-12,10
405272,treatment,android,2025-08-12,14
405273,control,android,2025-08-12,3
405274,control,android,2025-08-12,9
405275,treatment,ios,2025-08-12,17
405276,treatment,android,2025-08-12,9
405277,treatment,android,2025-08-12,13
405278,treatment,android,2025-08-12,6
405279,treatment,ios,2025-08-12,12
405280,control,android,2025-08-12,23
405281,control,ios,2025-08-12,12
405282,treatment,ios,2025-08-12,17
405283,treatment,ios,2025-08-12,2
405284,treatment,android,2025-08-12,4
405285,treatment,android,2025-08-12,1
405286,control,ios,2025-08-12,8
405287,control,ios,2025-08-12,13
405288,treatment,android,2025-08-12,0
405289,control,ios,2025-08-12,3
405290,control,android,2025-08-12,16
405291,control,ios,2025-08-12,13
405292,control,ios,2025-08-12,10
405293,treatment,android,2025-08-12,2
405294,control,android,2025-08-12,4
405295,control,android,2025-08-12,5
405296,control,ios,2025-08-12,9
405297,control,android,2025-08-12,6
405298,treatment,android,2025-08-12,4
405299,control,android,2025-08-12,6
405300,control,ios,2025-08-12,7
405301,treatment,android,2025-08-12,14
405302,treatment,android,2025-08-12,5
405303,control,android,2025-08-12,5
405304,treatment,ios,2025-08-12,4
405305,treatment,ios,2025-08-12,7
405306,treatment,android,2025-08-12,13
405307,treatment,android,2025-08-12,4
405308,treatment,android,2025-08-12,9
405309,treatment,ios,2025-08-12,1
405310,treatment,ios,2025-08-12,13
405311,treatment,ios,2025-08-12,6
405312,treatment,ios,2025-08-12,4
405313,control,ios,2025-08-12,3
405314,control,android,2025-08-12,5
405315,treatment,android,2025-08-12,3
405316,control,ios,2025-08-12,3
405317,control,ios,2025-08-12,11
405318,control,android,2025-08-12,6
405319,treatment,ios,2025-08-12,14
405320,treatment,android,2025-08-12,7
405321,treatment,android,2025-08-12,8
405322,control,ios,2025-08-12,8
405323,treatment,android,2025-08-12,5
405324,treatment,android,2025-08-12,18
405325,control,ios,2025-08-12,10
405326,control,ios,2025-08-12,5
405327,control,android,2025-08-12,2
405328,treatment,ios,2025-08-12,9
405329,treatment,ios,2025-08-12,25
405330,treatment,ios,2025-08-12,11
405331,treatment,ios,2025-08-12,7
405332,control,ios,2025-08-12,3
405333,control,ios,2025-08-12,9
405334,control,android,2025-08-12,2
405335,treatment,ios,2025-08-12,10
405336,control,android,2025-08-12,29
405337,treatment,ios,2025-08-12,4
405338,treatment,ios,2025-08-12,2
405339,control,android,2025-08-12,3
405340,control,ios,2025-08-12,31
405341,treatment,android,2025-08-12,5
405342,treatment,ios,2025-08-12,15
405343,control,ios,2025-08-12,17
405344,control,android,2025-08-12,11
405345,treatment,ios,2025-08-12,2
405346,treatment,ios,2025-08-12,11
405347,control,ios,2025-08-12,15
405348,treatment,ios,2025-08-12,9
405349,treatment,ios,2025-08-12,3
405350,control,ios,2025-08-12,2
