user_id,variant,country_tier,exposure_date,d1_activated,d7_retained,d30_retained
329321,control,tier_3,2025-07-10,0,0,0
329322,treatment,tier_3,2025-07-10,0,0,0
329323,control,tier_1,2025-07-10,0,0,0
329324,treatment,tier_3,2025-07-10,0,0,0
329325,control,tier_2,2025-07-10,1,0,0
329326,treatment,tier_1,2025-07-10,1,0,0
329327,treatment,tier_2,2025-07-10,1,1,0
329328,control,tier_1,2025-07-10,0,0,0
329329,control,tier_1,2025-07-10,0,0,0
329330,control,tier_2,2025-07-10,0,0,0
329331,treatment,tier_2,2025-07-10,1,1,0
329332,treatment,tier_1,2025-07-10,0,0,0
329333,treatment,tier_1,2025-07-10,0,0,0
329334,treatment,tier_1,2025-07-10,0,0,0
329335,control,tier_3,2025-07-10,1,1,1
329336,treatment,tier_1,2025-07-10,0,0,0
329337,treatment,tier_1,2025-07-10,1,0,0
329338,control,tier_2,2025-07-10,1,0,0
329339,control,tier_1,2025-07-10,1,1,0
329340,control,tier_1,2025-07-10,0,0,0
329341,control,tier_1,2025-07-10,1,1,0
329342,control,tier_2,2025-07-10,0,0,0
329343,treatment,tier_2,2025-07-10,0,0,0
329344,control,tier_1,2025-07-10,0,0,0
329345,control,tier_1,2025-07-10,1,1,1
329346,treatment,tier_1,2025-07-10,1,0,0
329347,control,tier_1,2025-07-10,1,1,0
329348,control,tier_2,2025-07-10,0,0,0
329349,treatment,tier_2,2025-07-10,1,0,0
329350,control,tier_3,2025-07-10,1,0,0
329351,control,tier_3,2025-07-10,0,0,0
329352,control,tier_1,2025-07-10,0,0,0
329353,control,tier_3,2025-07-10,1,0,0
329354,control,tier_3,2025-07-10,0,0,0
329355,treatment,tier_1,2025-07-10,1,1,0
329356,control,tier_2,2025-07-10,1,0,0
329357,control,tier_2,2025-07-10,1,0,0
329358,control,tier_3,2025-07-10,0,0,0
329359,treatment,tier_1,2025-07-10,1,1,0
329360,control,tier_3,2025-07-10,0,0,0
329361,control,tier_2,2025-07-10,1,0,0
329362,control,tier_3,2025-07-10,1,1,1
329363,control,tier_2,2025-07-10,0,0,0
329364,treatment,tier_3,2025-07-10,1,1,0
329365,control,tier_2,2025-07-10,1,1,1
329366,control,tier_1,2025-07-10,0,0,0
329367,treatment,tier_2,2025-07-10,0,0,0
329368,treatment,tier_3,2025-07-10,1,1,1
329369,treatment,tier_2,2025-07-10,1,1,1
329370,treatment,tier_2,2025-07-10,0,0,0
329371,control,tier_3,2025-07-10,0,0,0
329372,control,tier_1,2025-07-10,0,0,0
329373,control,tier_2,2025-07-10,1,0,0
329374,treatment,tier_3,2025-07-10,1,1,0
329375,control,tier_3,2025-07-10,0,0,0
329376,control,tier_2,2025-07-10,1,0,0
329377,control,tier_2,2025-07-10,0,0,0
329378,control,tier_2,2025-07-10,1,0,0
329379,control,tier_1,2025-07-10,0,0,0
329380,control,tier_3,2025-07-10,1,1,1
329381,control,tier_3,2025-07-10,0,0,0
329382,control,tier_3,2025-07-10,1,1,0
329383,treatment,tier_2,2025-07-10,1,0,0
329384,control,tier_2,2025-07-10,1,1,1
329385,control,tier_2,2025-07-10,1,1,0
329386,control,tier_2,2025-07-10,1,0,0
329387,treatment,tier_3,2025-07-10,0,0,0
329388,control,tier_2,2025-07-10,1,1,1
329389,control,tier_3,2025-07-10,1,1,1
329390,treatment,tier_1,2025-07-10,0,0,0
329391,treatment,tier_1,2025-07-10,0,0,0
329392,treatment,tier_2,2025-07-10,1,1,1
329393,control,tier_1,2025-07-10,0,0,0
329394,control,tier_3,2025-07-10,1,0,0
329395,treatment,tier_3,2025-07-10,1,1,1
329396,control,tier_2,2025-07-10,0,0,0
329397,control,tier_2,2025-07-10,1,1,0
329398,control,tier_3,2025-07-10,0,0,0
329399,control,tier_1,2025-07-10,1,0,0
329400,treatment,tier_1,2025-07-10,0,0,0
329401,treatment,tier_1,2025-07-10,1,0,0
329402,control,tier_2,2025-07-10,1,0,0
329403,treatment,tier_2,2025-07-10,0,0,0
329404,control,tier_2,2025-07-10,0,0,0
329405,control,tier_2,2025-07-10,1,1,0
329406,treatment,tier_3,2025-07-10,1,0,0
329407,control,tier_2,2025-07-10,1,1,0
329408,control,tier_1,2025-07-10,1,1,0
329409,treatment,tier_3,2025-07-10,1,1,0
329410,treatment,tier_1,2025-07-10,0,0,0
329411,control,tier_2,2025-07-10,0,0,0
329412,treatment,tier_2,2025-07-10,1,1,1
329413,treatment,tier_2,2025-07-10,0,0,0
329414,treatment,tier_1,2025-07-10,1,1,1
329415,treatment,tier_3,2025-07-10,0,0,0
329416,treatment,tier_3,2025-07-10,1,1,0
329417,treatment,tier_3,2025-07-10,0,0,0
329418,control,tier_2,2025-07-10,1,1,1
329419,control,tier_1,2025-07-10,0,0,0
329420,treatment,tier_1,2025-07-10,1,0,0
329421,control,tier_1,2025-07-10,0,0,0
329422,treatment,tier_1,2025-07-10,1,0,0
329423,treatment,tier_3,2025-07-10,0,0,0
329424,control,tier_1,2025-07-10,1,1,1
329425,control,tier_2,2025-07-10,0,0,0
329426,control,tier_1,2025-07-10,0,0,0
329427,treatment,tier_1,2025-07-10,1,1,1
329428,control,tier_3,2025-07-10,1,0,0
329429,control,tier_2,2025-07-10,1,1,1
329430,control,tier_3,2025-07-10,1,0,0
329431,treatment,tier_2,2025-07-10,1,0,0
329432,treatment,tier_1,2025-07-10,1,0,0
329433,control,tier_1,2025-07-10,1,0,0
329434,control,tier_1,2025-07-10,0,0,0
329435,treatment,tier_3,2025-07-10,1,1,0
329436,treatment,tier_3,2025-07-10,0,0,0
329437,control,tier_2,2025-07-10,1,1,0
329438,treatment,tier_2,2025-07-10,0,0,0
329439,treatment,tier_2,2025-07-10,1,0,0
329440,control,tier_2,2025-07-10,1,1,0
329441,control,tier_2,2025-07-10,0,0,0
329442,control,tier_2,2025-07-10,1,0,0
329443,treatment,tier_1,2025-07-10,0,0,0
329444,treatment,tier_1,2025-07-10,0,0,0
329445,control,tier_2,2025-07-10,1,1,1
329446,treatment,tier_2,2025-07-10,1,1,1
329447,treatment,tier_1,2025-07-10,0,0,0
329448,treatment,tier_1,2025-07-10,0,0,0
329449,control,tier_1,2025-07-10,0,0,0
329450,treatment,tier_2,2025-07-10,1,1,1
329451,treatment,tier_2,2025-07-10,1,1,1
329452,control,tier_2,2025-07-10,1,1,0
329453,treatment,tier_2,2025-07-10,1,1,0
329454,control,tier_2,2025-07-10,1,1,1
329455,treatment,tier_2,2025-07-10,1,0,0
329456,control,tier_2,2025-07-10,0,0,0
329457,control,tier_1,2025-07-10,1,1,1
329458,control,tier_1,2025-07-10,0,0,0
329459,treatment,tier_1,2025-07-10,0,0,0
329460,control,tier_1,2025-07-10,1,1,1
329461,control,tier_1,2025-07-10,0,0,0
329462,treatment,tier_1,2025-07-10,1,0,0
329463,treatment,tier_1,2025-07-10,0,0,0
329464,control,tier_1,2025-07-10,1,1,1
329465,treatment,tier_2,2025-07-10,1,0,0
329466,control,tier_2,2025-07-10,1,1,1
329467,control,tier_1,2025-07-10,1,1,0
329468,treatment,tier_1,2025-07-10,0,0,0
329469,treatment,tier_1,2025-07-10,0,0,0
329470,control,tier_2,2025-07-10,1,0,0
329471,treatment,tier_2,2025-07-10,0,0,0
329472,control,tier_2,2025-07-10,0,0,0
329473,treatment,tier_1,2025-07-10,0,0,0
329474,control,tier_2,2025-07-10,1,1,1
329475,control,tier_2,2025-07-10,0,0,0
329476,treatment,tier_1,2025-07-10,0,0,0
329477,control,tier_3,2025-07-10,0,0,0
329478,control,tier_1,2025-07-10,0,0,0
329479,treatment,tier_2,2025-07-10,0,0,0
329480,treatment,tier_1,2025-07-10,1,0,0
329481,control,tier_2,2025-07-10,1,1,1
329482,treatment,tier_2,2025-07-10,0,0,0
329483,treatment,tier_1,2025-07-10,0,0,0
329484,control,tier_1,2025-07-10,0,0,0
329485,control,tier_1,2025-07-10,1,0,0
329486,control,tier_2,2025-07-10,1,1,1
329487,treatment,tier_1,2025-07-10,1,1,1
329488,treatment,tier_3,2025-07-10,0,0,0
329489,treatment,tier_1,2025-07-10,0,0,0
329490,treatment,tier_2,2025-07-10,0,0,0
329491,control,tier_2,2025-07-10,0,0,0
329492,treatment,tier_3,2025-07-10,0,0,0
329493,treatment,tier_3,2025-07-10,0,0,0
329494,control,tier_1,2025-07-10,0,0,0
329495,treatment,tier_2,2025-07-10,1,1,0
329496,control,tier_2,2025-07-10,0,0,0
329497,control,tier_3,2025-07-10,0,0,0
329498,control,tier_2,2025-07-10,0,0,0
329499,control,tier_2,2025-07-10,1,1,1
329500,control,tier_3,2025-07-10,1,0,0
329501,treatment,tier_2,2025-07-10,1,1,0
329502,control,tier_1,2025-07-10,0,0,0
329503,treatment,tier_2,2025-07-10,0,0,0
329504,treatment,tier_1,2025-07-10,0,0,0
329505,treatment,tier_1,2025-07-10,1,0,0
329506,control,tier_3,2025-07-10,0,0,0
329507,treatment,tier_1,2025-07-10,1,0,0
329508,control,tier_3,2025-07-10,0,0,0
329509,treatment,tier_2,2025-07-10,0,0,0
329510,control,tier_1,2025-07-10,0,0,0
329511,control,tier_1,2025-07-10,0,0,0
329512,control,tier_1,2025-07-10,1,1,0
329513,treatment,tier_3,2025-07-10,1,1,0
329514,treatment,tier_1,2025-07-10,0,0,0
329515,treatment,tier_2,2025-07-10,0,0,0
329516,treatment,tier_2,2025-07-10,0,0,0
329517,treatment,tier_1,2025-07-10,0,0,0
329518,control,tier_2,2025-07-10,0,0,0
329519,control,tier_2,2025-07-10,1,1,1
329520,control,tier_3,2025-07-10,0,0,0
329521,treatment,tier_1,2025-07-10,1,0,0
329522,control,tier_1,2025-07-10,0,0,0
329523,control,tier_3,2025-07-10,1,0,0
329524,control,tier_3,2025-07-10,0,0,0
329525,treatment,tier_1,2025-07-10,0,0,0
329526,treatment,tier_2,2025-07-10,1,0,0
329527,treatment,tier_3,2025-07-10,0,0,0
329528,treatment,tier_3,2025-07-10,0,0,0
329529,treatment,tier_1,2025-07-10,1,1,1
329530,treatment,tier_2,2025-07-10,0,0,0
329531,control,tier_2,2025-07-10,1,1,0
329532,treatment,tier_3,2025-07-10,1,1,0
329533,control,tier_3,2025-07-10,0,0,0
329534,control,tier_3,2025-07-10,1,0,0
329535,control,tier_2,2025-07-10,1,1,0
329536,treatment,tier_3,2025-07-10,1,1,0
329537,treatment,tier_3,2025-07-10,0,0,0
329538,control,tier_2,2025-07-10,1,0,0
329539,treatment,tier_3,2025-07-10,0,0,0
329540,control,tier_1,2025-07-10,1,0,0
329541,control,tier_3,2025-07-10,0,0,0
329542,treatment,tier_1,2025-07-10,1,0,0
329543,control,tier_2,2025-07-10,1,1,1
329544,control,tier_3,2025-07-10,1,0,0
329545,treatment,tier_3,2025-07-10,1,1,1
329546,treatment,tier_3,2025-07-10,1,0,0
329547,treatment,tier_3,2025-07-10,0,0,0
329548,control,tier_1,2025-07-10,1,1,0
329549,treatment,tier_1,2025-07-10,1,1,0
329550,control,tier_1,2025-07-10,1,0,0
329551,control,tier_1,2025-07-10,0,0,0
329552,control,tier_2,2025-07-10,0,0,0
329553,treatment,tier_1,2025-07-10,0,0,0
329554,control,tier_3,2025-07-10,1,1,1
329555,treatment,tier_3,2025-07-10,0,0,0
329556,control,tier_2,2025-07-10,0,0,0
329557,control,tier_3,2025-07-10,0,0,0
329558,treatment,tier_2,2025-07-10,1,1,0
329559,control,tier_2,2025-07-10,0,0,0
329560,control,tier_2,2025-07-10,0,0,0
329561,treatment,tier_2,2025-07-10,1,1,0
329562,control,tier_1,2025-07-10,0,0,0
329563,treatment,tier_3,2025-07-10,0,0,0
329564,treatment,tier_2,2025-07-10,0,0,0
329565,control,tier_1,2025-07-10,1,1,1
329566,control,tier_2,2025-07-10,1,1,1
329567,treatment,tier_1,2025-07-10,0,0,0
329568,treatment,tier_2,2025-07-10,1,0,0
329569,control,tier_1,2025-07-10,0,0,0
329570,control,tier_1,2025-07-10,0,0,0
329571,control,tier_3,2025-07-10,1,1,0
329572,treatment,tier_3,2025-07-10,0,0,0
329573,treatment,tier_1,2025-07-10,1,1,0
329574,control,tier_2,2025-07-10,0,0,0
329575,control,tier_3,2025-07-10,1,1,0
329576,control,tier_2,2025-07-10,0,0,0
329577,treatment,tier_1,2025-07-10,1,1,0
329578,control,tier_2,2025-07-10,0,0,0
329579,treatment,tier_1,2025-07-10,1,0,0
329580,treatment,tier_1,2025-07-10,1,1,0
329581,control,tier_1,2025-07-10,1,0,0
329582,control,tier_3,2025-07-10,1,1,1
329583,control,tier_1,2025-07-10,1,1,0
329584,treatment,tier_3,2025-07-10,0,0,0
329585,control,tier_2,2025-07-10,0,0,0
329586,control,tier_2,2025-07-10,0,0,0
329587,treatment,tier_1,2025-07-10,0,0,0
329588,control,tier_2,2025-07-10,1,0,0
329589,treatment,tier_1,2025-07-10,0,0,0
329590,treatment,tier_3,2025-07-10,0,0,0
329591,treatment,tier_1,2025-07-10,1,0,0
329592,treatment,tier_2,2025-07-10,0,0,0
329593,control,tier_3,2025-07-10,1,0,0
329594,treatment,tier_1,2025-07-10,0,0,0
329595,treatment,tier_2,2025-07-10,1,0,0
329596,treatment,tier_3,2025-07-10,1,1,0
329597,treatment,tier_1,2025-07-10,1,0,0
329598,control,tier_1,2025-07-10,0,0,0
329599,treatment,tier_3,2025-07-10,1,1,0
329600,treatment,tier_1,2025-07-10,0,0,0
329601,control,tier_3,2025-07-10,1,1,0
329602,control,tier_2,2025-07-10,0,0,0
329603,treatment,tier_3,2025-07-10,0,0,0
329604,control,tier_2,2025-07-10,0,0,0
329605,treatment,tier_1,2025-07-10,1,1,0
329606,control,tier_2,2025-07-10,1,1,1
329607,control,tier_3,2025-07-10,0,0,0
329608,control,tier_2,2025-07-10,0,0,0
329609,control,tier_1,2025-07-10,0,0,0
329610,control,tier_1,2025-07-10,0,0,0
329611,control,tier_1,2025-07-10,0,0,0
329612,treatment,tier_3,2025-07-10,1,1,0
329613,treatment,tier_1,2025-07-10,1,0,0
329614,control,tier_2,2025-07-10,1,0,0
329615,treatment,tier_3,2025-07-10,1,1,0
329616,treatment,tier_1,2025-07-10,1,0,0
329617,treatment,tier_2,2025-07-10,0,0,0
329618,control,tier_1,2025-07-10,0,0,0
329619,control,tier_1,2025-07-10,0,0,0
329620,control,tier_1,2025-07-10,0,0,0
329621,control,tier_3,2025-07-10,0,0,0
329622,control,tier_1,2025-07-10,0,0,0
329623,treatment,tier_2,2025-07-10,1,1,0
329624,control,tier_2,2025-07-10,1,0,0
329625,treatment,tier_3,2025-07-10,0,0,0
329626,control,tier_1,2025-07-10,1,1,1
329627,control,tier_3,2025-07-10,1,0,0
329628,control,tier_2,2025-07-10,0,0,0
329629,control,tier_3,2025-07-10,1,1,1
329630,control,tier_1,2025-07-10,1,0,0
329631,control,tier_1,2025-07-10,0,0,0
329632,treatment,tier_2,2025-07-10,1,0,0
329633,treatment,tier_3,2025-07-10,0,0,0
329634,treatment,tier_3,2025-07-10,1,1,0
329635,treatment,tier_3,2025-07-10,0,0,0
329636,treatment,tier_2,2025-07-10,1,0,0
329637,control,tier_1,2025-07-10,0,0,0
329638,treatment,tier_3,2025-07-10,1,0,0
329639,control,tier_2,2025-07-10,0,0,0
329640,treatment,tier_1,2025-07-10,0,0,0
329641,control,tier_3,2025-07-10,0,0,0
329642,control,tier_1,2025-07-10,1,1,0
329643,control,tier_1,2025-07-10,0,0,0
329644,treatment,tier_3,2025-07-10,1,0,0
329645,control,tier_1,2025-07-10,0,0,0
329646,control,tier_1,2025-07-10,1,1,0
329647,treatment,tier_2,2025-07-10,1,0,0
329648,treatment,tier_2,2025-07-10,1,1,0
329649,control,tier_2,2025-07-10,1,1,0
329650,control,tier_1,2025-07-10,0,0,0
329651,control,tier_2,2025-07-10,1,1,1
329652,treatment,tier_2,2025-07-10,1,1,0
329653,control,tier_1,2025-07-10,1,0,0
329654,control,tier_2,2025-07-10,1,1,0
329655,treatment,tier_1,2025-07-10,0,0,0
329656,control,tier_1,2025-07-10,1,1,1
329657,treatment,tier_2,2025-07-10,1,1,1
329658,control,tier_1,2025-07-10,0,0,0
329659,treatment,tier_1,2025-07-10,0,0,0
329660,control,tier_1,2025-07-10,1,0,0
329661,treatment,tier_1,2025-07-10,1,0,0
329662,treatment,tier_3,2025-07-10,0,0,0
329663,control,tier_3,2025-07-10,0,0,0
329664,treatment,tier_1,2025-07-10,0,0,0
329665,treatment,tier_1,2025-07-10,1,1,0
329666,treatment,tier_2,2025-07-10,1,0,0
329667,control,tier_2,2025-07-10,1,0,0
329668,control,tier_1,2025-07-10,0,0,0
329669,control,tier_2,2025-07-10,1,1,0
329670,control,tier_3,2025-07-10,0,0,0
329671,treatment,tier_1,2025-07-10,0,0,0
329672,control,tier_1,2025-07-10,1,1,1
329673,control,tier_2,2025-07-10,1,1,0
329674,treatment,tier_2,2025-07-10,0,0,0
329675,treatment,tier_3,2025-07-10,1,1,0
329676,control,tier_2,2025-07-10,0,0,0
329677,control,tier_2,2025-07-10,0,0,0
329678,treatment,tier_2,2025-07-10,0,0,0
329679,treatment,tier_3,2025-07-10,1,1,0
329680,control,tier_1,2025-07-10,0,0,0
329681,treatment,tier_1,2025-07-10,1,0,0
329682,treatment,tier_2,2025-07-10,0,0,0
329683,control,tier_1,2025-07-10,0,0,0
329684,treatment,tier_2,2025-07-10,0,0,0
329685,control,tier_3,2025-07-10,0,0,0
329686,treatment,tier_2,2025-07-10,0,0,0
329687,treatment,tier_3,2025-07-10,0,0,0
329688,treatment,tier_2,2025-07-10,0,0,0
329689,control,tier_1,2025-07-10,0,0,0
329690,control,tier_1,2025-07-10,0,0,0
329691,treatment,tier_1,2025-07-10,0,0,0
329692,control,tier_2,2025-07-10,0,0,0
329693,control,tier_3,2025-07-10,1,1,1
329694,treatment,tier_1,2025-07-10,0,0,0
329695,control,tier_3,2025-07-10,0,0,0
329696,control,tier_3,2025-07-10,0,0,0
329697,control,tier_3,2025-07-10,0,0,0
329698,control,tier_2,2025-07-10,0,0,0
329699,control,tier_1,2025-07-10,1,1,0
329700,treatment,tier_1,2025-07-10,1,1,0
329701,treatment,tier_1,2025-07-10,1,1,1
329702,treatment,tier_1,2025-07-10,1,0,0
329703,control,tier_1,2025-07-10,1,0,0
329704,control,tier_2,2025-07-10,0,0,0
329705,treatment,tier_1,2025-07-10,1,1,0
329706,control,tier_3,2025-07-10,1,1,0
329707,control,tier_1,2025-07-10,0,0,0
329708,treatment,tier_2,2025-07-10,0,0,0
329709,treatment,tier_1,2025-07-10,1,1,0
329710,control,tier_1,2025-07-10,1,1,1
329711,treatment,tier_2,2025-07-10,0,0,0
329712,control,tier_1,2025-07-10,1,0,0
329713,control,tier_2,2025-07-10,0,0,0
329714,treatment,tier_2,2025-07-10,1,1,0
329715,control,tier_1,2025-07-10,1,0,0
329716,control,tier_3,2025-07-10,1,0,0
329717,control,tier_1,2025-07-10,1,0,0
329718,control,tier_2,2025-07-10,1,1,0
329719,treatment,tier_3,2025-07-10,0,0,0
329720,treatment,tier_1,2025-07-10,1,0,0
329721,control,tier_1,2025-07-10,0,0,0
329722,treatment,tier_1,2025-07-10,1,0,0
329723,treatment,tier_3,2025-07-10,0,0,0
329724,control,tier_2,2025-07-10,1,0,0
329725,control,tier_3,2025-07-10,0,0,0
329726,treatment,tier_3,2025-07-10,1,0,0
329727,control,tier_2,2025-07-10,1,1,0
329728,control,tier_2,2025-07-10,1,1,0
329729,control,tier_3,2025-07-10,0,0,0
329730,control,tier_3,2025-07-10,1,1,1
329731,control,tier_2,2025-07-10,1,1,0
329732,treatment,tier_2,2025-07-10,1,0,0
329733,control,tier_1,2025-07-10,1,1,0
329734,control,tier_3,2025-07-10,0,0,0
329735,control,tier_3,2025-07-10,1,1,0
329736,control,tier_1,2025-07-10,0,0,0
329737,control,tier_2,2025-07-10,1,0,0
329738,control,tier_2,2025-07-10,0,0,0
329739,control,tier_2,2025-07-10,0,0,0
329740,control,tier_2,2025-07-10,0,0,0
329741,control,tier_2,2025-07-10,0,0,0
329742,control,tier_1,2025-07-10,1,1,0
329743,treatment,tier_2,2025-07-10,0,0,0
329744,treatment,tier_3,2025-07-10,1,1,1
329745,control,tier_2,2025-07-10,1,0,0
329746,control,tier_2,2025-07-10,0,0,0
329747,control,tier_3,2025-07-10,0,0,0
329748,control,tier_1,2025-07-10,0,0,0
329749,control,tier_2,2025-07-10,0,0,0
329750,control,tier_2,2025-07-10,1,0,0
329751,control,tier_2,2025-07-10,0,0,0
329752,treatment,tier_2,2025-07-10,0,0,0
329753,treatment,tier_2,2025-07-10,0,0,0
329754,control,tier_2,2025-07-10,0,0,0
329755,control,tier_3,2025-07-10,0,0,0
329756,treatment,tier_1,2025-07-10,1,0,0
329757,control,tier_3,2025-07-10,0,0,0
329758,treatment,tier_1,2025-07-10,1,0,0
329759,control,tier_2,2025-07-10,0,0,0
329760,treatment,tier_1,2025-07-10,1,1,0
329761,control,tier_2,2025-07-10,1,1,1
329762,treatment,tier_1,2025-07-10,1,1,0
329763,treatment,tier_2,2025-07-10,1,0,0
329764,treatment,tier_3,2025-07-10,1,0,0
329765,treatment,tier_1,2025-07-10,0,0,0
329766,treatment,tier_1,2025-07-10,0,0,0
329767,control,tier_3,2025-07-10,1,1,0
329768,control,tier_2,2025-07-10,0,0,0
329769,control,tier_3,2025-07-10,1,0,0
329770,control,tier_1,2025-07-10,0,0,0
329771,control,tier_1,2025-07-10,1,0,0
329772,treatment,tier_1,2025-07-10,1,0,0
329773,control,tier_1,2025-07-10,1,1,1
329774,control,tier_1,2025-07-10,0,0,0
329775,treatment,tier_1,2025-07-10,0,0,0
329776,treatment,tier_1,2025-07-10,0,0,0
329777,control,tier_2,2025-07-10,1,0,0
329778,control,tier_1,2025-07-10,0,0,0
329779,control,tier_1,2025-07-10,0,0,0
329780,control,tier_1,2025-07-10,1,0,0
329781,treatment,tier_3,2025-07-10,0,0,0
329782,treatment,tier_1,2025-07-10,1,1,0
329783,treatment,tier_2,2025-07-10,1,0,0
329784,treatment,tier_2,2025-07-10,0,0,0
329785,treatment,tier_2,2025-07-10,1,0,0
329786,control,tier_1,2025-07-10,0,0,0
329787,control,tier_1,2025-07-10,1,1,1
329788,treatment,tier_3,2025-07-10,0,0,0
329789,control,tier_1,2025-07-10,1,1,0
329790,treatment,tier_2,2025-07-10,0,0,0
329791,control,tier_2,2025-07-10,1,1,0
329792,treatment,tier_1,2025-07-10,1,0,0
329793,treatment,tier_1,2025-07-10,1,0,0
329794,control,tier_1,2025-07-10,0,0,0
329795,control,tier_3,2025-07-10,1,0,0
329796,control,tier_2,2025-07-10,0,0,0
329797,treatment,tier_1,2025-07-10,0,0,0
329798,control,tier_1,2025-07-10,0,0,0
329799,treatment,tier_1,2025-07-10,0,0,0
329800,treatment,tier_2,2025-07-10,0,0,0
329801,control,tier_2,2025-07-10,0,0,0
329802,treatment,tier_2,2025-07-10,1,1,1
329803,control,tier_2,2025-07-10,0,0,0
329804,control,tier_1,2025-07-10,1,1,0
329805,control,tier_2,2025-07-10,1,0,0
329806,treatment,tier_2,2025-07-10,1,0,0
329807,treatment,tier_2,2025-07-10,0,0,0
329808,control,tier_3,2025-07-10,0,0,0
329809,treatment,tier_3,2025-07-10,1,1,0
329810,treatment,tier_1,2025-07-10,1,0,0
329811,control,tier_2,2025-07-10,0,0,0
329812,treatment,tier_2,2025-07-10,0,0,0
329813,treatment,tier_2,2025-07-10,1,1,0
329814,treatment,tier_2,2025-07-10,1,1,0
329815,treatment,tier_2,2025-07-10,0,0,0
329816,control,tier_1,2025-07-10,1,1,0
329817,control,tier_3,2025-07-10,1,1,0
329818,treatment,tier_3,2025-07-10,0,0,0
329819,treatment,tier_3,2025-07-10,1,0,0
329820,control,tier_1,2025-07-10,1,1,1
329821,control,tier_1,2025-07-10,0,0,0
329822,control,tier_1,2025-07-10,0,0,0
329823,treatment,tier_3,2025-07-10,1,1,1
329824,control,tier_1,2025-07-10,1,1,1
329825,control,tier_1,2025-07-10,0,0,0
329826,treatment,tier_3,2025-07-10,0,0,0
329827,treatment,tier_3,2025-07-10,0,0,0
329828,control,tier_3,2025-07-10,1,0,0
329829,control,tier_1,2025-07-10,0,0,0
329830,treatment,tier_2,2025-07-10,1,0,0
329831,treatment,tier_1,2025-07-10,0,0,0
329832,treatment,tier_2,2025-07-10,1,1,0
329833,treatment,tier_2,2025-07-10,1,1,1
329834,treatment,tier_1,2025-07-10,1,1,0
329835,treatment,tier_1,2025-07-10,1,0,0
329836,control,tier_2,2025-07-10,0,0,0
329837,control,tier_1,2025-07-10,1,1,0
329838,treatment,tier_3,2025-07-10,1,1,0
329839,control,tier_1,2025-07-10,0,0,0
329840,control,tier_3,2025-07-10,1,1,0
329841,control,tier_3,2025-07-10,0,0,0
329842,treatment,tier_2,2025-07-10,0,0,0
329843,treatment,tier_3,2025-07-10,1,0,0
329844,treatment,tier_1,2025-07-10,1,1,0
329845,treatment,tier_3,2025-07-10,0,0,0
329846,control,tier_1,2025-07-10,1,1,0
329847,treatment,tier_3,2025-07-10,0,0,0
329848,treatment,tier_2,2025-07-10,1,0,0
329849,control,tier_1,2025-07-10,0,0,0
329850,treatment,tier_2,2025-07-10,0,0,0
329851,control,tier_1,2025-07-10,0,0,0
329852,control,tier_2,2025-07-10,1,0,0
329853,control,tier_3,2025-07-10,0,0,0
329854,control,tier_1,2025-07-10,1,1,0
329855,treatment,tier_2,2025-07-10,1,1,0
329856,control,tier_2,2025-07-10,0,0,0
329857,control,tier_2,2025-07-10,0,0,0
329858,treatment,tier_3,2025-07-10,1,1,0
329859,control,tier_2,2025-07-10,1,0,0
329860,control,tier_1,2025-07-10,1,1,0
329861,control,tier_2,2025-07-10,0,0,0
329862,treatment,tier_1,2025-07-10,0,0,0
329863,control,tier_1,2025-07-10,0,0,0
329864,treatment,tier_1,2025-07-10,0,0,0
329865,control,tier_1,2025-07-10,1,1,1
329866,treatment,tier_3,2025-07-10,1,0,0
329867,treatment,tier_2,2025-07-10,0,0,0
329868,treatment,tier_1,2025-07-10,0,0,0
329869,treatment,tier_3,2025-07-10,0,0,0
329870,treatment,tier_1,2025-07-10,1,1,0
329871,control,tier_3,2025-07-10,1,0,0
329872,treatment,tier_1,2025-07-10,0,0,0
329873,control,tier_1,2025-07-10,0,0,0
329874,control,tier_2,2025-07-10,1,0,0
329875,treatment,tier_1,2025-07-10,1,1,1
329876,treatment,tier_1,2025-07-10,1,1,1
329877,control,tier_3,2025-07-10,1,1,1
329878,control,tier_1,2025-07-10,0,0,0
329879,control,tier_1,2025-07-10,0,0,0
329880,treatment,tier_1,2025-07-10,1,1,1
329881,control,tier_3,2025-07-10,0,0,0
329882,control,tier_1,2025-07-10,1,1,1
329883,treatment,tier_1,2025-07-10,1,0,0
329884,control,tier_1,2025-07-10,1,0,0
329885,control,tier_1,2025-07-10,1,1,0
329886,control,tier_1,2025-07-10,1,0,0
329887,control,tier_2,2025-07-10,1,1,0
329888,control,tier_2,2025-07-10,1,1,0
329889,treatment,tier_3,2025-07-10,1,0,0
329890,treatment,tier_1,2025-07-10,1,1,0
329891,treatment,tier_2,2025-07-10,0,0,0
329892,treatment,tier_1,2025-07-10,0,0,0
329893,control,tier_3,2025-07-10,1,0,0
329894,control,tier_2,2025-07-10,0,0,0
329895,treatment,tier_3,2025-07-10,0,0,0
329896,control,tier_1,2025-07-10,0,0,0
329897,treatment,tier_3,2025-07-10,1,0,0
329898,control,tier_1,2025-07-10,0,0,0
329899,control,tier_3,2025-07-10,0,0,0
329900,control,tier_2,2025-07-10,0,0,0
329901,control,tier_2,2025-07-10,0,0,0
329902,treatment,tier_3,2025-07-10,0,0,0
329903,treatment,tier_3,2025-07-10,1,1,1
329904,control,tier_3,2025-07-10,0,0,0
