userid,version,sum_gamerounds,retention_1,retention_7
68580,gate_30,28,True,False
68581,gate_40,6,True,False
68582,gate_30,91,False,False
68583,gate_30,26,True,True
68584,gate_30,6,False,False
68585,gate_30,6,True,True
68586,gate_30,80,False,False
68587,gate_40,69,False,False
68588,gate_40,17,True,False
68589,gate_30,21,False,False
68590,gate_30,24,False,False
68591,gate_40,218,False,False
68592,gate_40,46,True,False
68593,gate_40,40,False,False
68594,gate_40,31,False,False
68595,gate_40,22,False,False
68596,gate_30,15,False,False
68597,gate_30,244,True,True
68598,gate_40,36,False,False
68599,gate_30,46,False,False
68600,gate_40,6,False,False
68601,gate_40,225,True,False
68602,gate_40,3,True,False
68603,gate_40,20,False,False
68604,gate_30,10,True,False
68605,gate_30,44,True,True
68606,gate_40,21,False,False
68607,gate_30,15,False,False
68608,gate_30,30,False,False
68609,gate_40,19,False,False
68610,gate_40,20,True,False
68611,gate_30,27,False,False
68612,gate_30,2,True,False
68613,gate_30,14,False,False
68614,gate_40,5,False,False
68615,gate_40,56,True,False
68616,gate_40,16,True,False
68617,gate_40,128,True,False
68618,gate_40,57,True,False
68619,gate_40,86,True,True
68620,gate_30,13,True,False
68621,gate_30,2,False,False
68622,gate_40,59,True,False
68623,gate_40,234,True,False
68624,gate_40,11,False,False
68625,gate_30,9,False,False
68626,gate_40,15,False,False
68627,gate_40,16,True,True
68628,gate_40,25,False,False
68629,gate_40,8,True,False
68630,gate_40,16,False,False
68631,gate_30,7,False,False
68632,gate_30,25,False,False
68633,gate_40,4,False,False
68634,gate_30,22,True,False
68635,gate_40,27,True,True
68636,gate_30,37,False,False
68637,gate_40,241,True,False
68638,gate_40,26,False,False
68639,gate_40,61,True,True
68640,gate_30,54,True,True
68641,gate_30,25,True,False
68642,gate_40,18,False,False
68643,gate_30,11,False,False
68644,gate_40,26,False,False
68645,gate_40,20,False,False
68646,gate_40,39,False,False
68647,gate_30,122,False,False
68648,gate_40,20,True,True
68649,gate_40,336,False,False
68650,gate_30,2,False,False
68651,gate_40,20,False,False
68652,gate_30,36,True,False
68653,gate_30,13,False,False
68654,gate_30,141,False,False
68655,gate_30,11,False,False
68656,gate_40,33,False,False
68657,gate_30,6,True,True
68658,gate_30,32,False,False
68659,gate_30,13,True,True
68660,gate_40,22,False,False
68661,gate_40,32,True,True
68662,gate_30,6,False,False
68663,gate_30,6,True,False
68664,gate_40,21,True,True
68665,gate_30,25,False,False
68666,gate_30,36,False,False
68667,gate_30,20,False,False
68668,gate_30,67,False,False
68669,gate_40,15,True,False
68670,gate_40,33,False,False
68671,gate_30,16,False,False
68672,gate_30,20,False,False
68673,gate_30,109,True,True
68674,gate_40,30,True,False
68675,gate_40,17,False,False
68676,gate_40,70,True,False
68677,gate_40,0,True,False
68678,gate_40,16,False,False
68679,gate_40,0,True,True
68680,gate_30,14,True,False
68681,gate_40,303,False,False
68682,gate_30,14,True,False
68683,gate_40,21,True,False
68684,gate_30,49,False,False
68685,gate_30,349,True,True
68686,gate_40,22,False,False
68687,gate_40,58,True,True
68688,gate_40,44,False,False
68689,gate_40,0,True,False
68690,gate_30,41,False,False
68691,gate_40,15,False,False
68692,gate_30,19,False,False
68693,gate_30,7,False,False
68694,gate_30,57,False,False
68695,gate_40,24,False,False
68696,gate_30,9,False,False
68697,gate_30,42,True,True
68698,gate_30,20,True,True
68699,gate_40,49,False,False
68700,gate_40,235,True,False
68701,gate_40,21,True,True
68702,gate_40,9,True,False
68703,gate_40,18,True,False
68704,gate_30,19,True,False
68705,gate_40,25,False,False
68706,gate_40,25,False,False
68707,gate_30,8,False,False
68708,gate_30,15,False,False
68709,gate_40,9,False,False
68710,gate_40,212,True,True
68711,gate_40,46,False,False
68712,gate_30,20,False,False
68713,gate_40,18,False,False
68714,gate_40,8,True,True
68715,gate_40,48,False,False
68716,gate_30,54,True,False
68717,gate_40,24,False,False
68718,gate_40,6,True,False
68719,gate_30,5,True,True
68720,gate_30,7,True,True
68721,gate_30,4,False,False
68722,gate_40,10,False,False
68723,gate_40,18,False,False
68724,gate_30,10,False,False
68725,gate_40,78,True,False
68726,gate_40,20,True,False
68727,gate_30,23,True,True
68728,gate_40,16,True,False
68729,gate_40,43,False,False
68730,gate_30,17,False,False
68731,gate_40,8,False,False
68732,gate_40,15,False,False
68733,gate_30,14,True,True
68734,gate_40,32,True,False
68735,gate_40,219,False,False
68736,gate_40,273,False,False
68737,gate_30,3,True,False
68738,gate_30,16,False,False
68739,gate_30,24,False,False
68740,gate_30,3,False,False
68741,gate_40,2,False,False
68742,gate_40,107,True,False
68743,gate_30,47,False,False
68744,gate_40,21,True,False
68745,gate_30,52,True,False
68746,gate_30,18,False,False
68747,gate_30,20,False,False
68748,gate_30,37,False,False
68749,gate_30,154,True,False
68750,gate_30,54,False,False
68751,gate_40,27,True,True
68752,gate_30,28,False,False
68753,gate_30,20,False,False
68754,gate_40,25,False,False
68755,gate_30,4,True,True
68756,gate_40,215,True,False
68757,gate_30,138,False,False
68758,gate_40,18,False,False
68759,gate_30,7,False,False
68760,gate_40,66,False,False
68761,gate_40,19,True,True
68762,gate_30,155,False,False
68763,gate_30,36,False,False
68764,gate_40,163,True,True
68765,gate_30,26,False,False
68766,gate_30,16,True,True
68767,gate_30,39,False,False
68768,gate_30,20,True,True
68769,gate_30,19,False,False
68770,gate_40,18,True,True
68771,gate_30,34,False,False
68772,gate_40,20,False,False
68773,gate_40,2,True,True
68774,gate_40,15,True,True
68775,gate_30,40,True,True
68776,gate_40,42,False,False
68777,gate_40,14,False,False
68778,gate_40,10,True,True
68779,gate_40,45,False,False
68780,gate_40,0,True,True
68781,gate_40,8,False,False
68782,gate_30,12,False,False
68783,gate_30,37,True,True
68784,gate_40,59,True,True
68785,gate_30,25,True,True
68786,gate_30,9,True,False
68787,gate_40,60,False,False
68788,gate_40,14,False,False
68789,gate_30,39,True,False
68790,gate_40,27,False,False
68791,gate_40,13,True,False
68792,gate_40,3,False,False
68793,gate_30,12,True,True
68794,gate_40,8,True,True
68795,gate_30,4,False,False
68796,gate_40,29,False,False
68797,gate_30,4,False,False
68798,gate_40,42,True,False
68799,gate_30,33,False,False
68800,gate_40,16,True,False
68801,gate_40,17,True,False
68802,gate_30,36,True,False
68803,gate_40,37,True,False
68804,gate_40,47,False,False
68805,gate_40,10,False,False
68806,gate_40,184,False,False
68807,gate_40,22,False,False
68808,gate_40,26,False,False
68809,gate_30,5,False,False
68810,gate_30,22,True,True
68811,gate_30,27,False,False
68812,gate_30,127,False,False
68813,gate_30,24,True,False
68814,gate_40,16,False,False
68815,gate_30,257,True,True
68816,gate_30,7,False,False
68817,gate_30,28,True,False
68818,gate_30,23,True,False
68819,gate_40,16,False,False
68820,gate_40,132,True,False
68821,gate_40,14,True,True
68822,gate_30,13,True,False
68823,gate_40,8,False,False
68824,gate_40,12,True,False
68825,gate_30,21,False,False
68826,gate_40,17,True,False
68827,gate_40,14,True,False
68828,gate_40,17,False,False
68829,gate_30,17,False,False
68830,gate_40,21,False,False
68831,gate_30,82,False,False
68832,gate_40,38,True,True
68833,gate_40,73,True,True
68834,gate_30,11,False,False
68835,gate_30,6,False,False
68836,gate_30,17,True,False
68837,gate_40,16,True,True
68838,gate_40,32,False,False
68839,gate_40,8,True,False
68840,gate_40,6,True,True
68841,gate_40,36,False,False
68842,gate_40,21,False,False
68843,gate_30,32,False,False
68844,gate_30,12,True,True
68845,gate_40,10,True,False
68846,gate_30,20,False,False
68847,gate_30,20,False,False
68848,gate_40,5,True,False
68849,gate_40,18,True,True
68850,gate_40,127,True,False
68851,gate_30,19,True,False
68852,gate_40,43,False,False
68853,gate_30,11,True,True
68854,gate_30,9,True,False
68855,gate_40,16,True,True
68856,gate_30,19,True,False
68857,gate_40,18,True,False
68858,gate_40,29,True,True
68859,gate_30,39,True,False
68860,gate_40,4,False,False
68861,gate_40,20,False,False
68862,gate_30,210,False,False
68863,gate_40,6,False,False
68864,gate_30,40,False,False
68865,gate_40,274,True,True
68866,gate_40,21,True,True
68867,gate_40,17,False,False
68868,gate_40,6,False,False
68869,gate_30,15,True,True
68870,gate_30,13,True,True
68871,gate_30,18,False,False
68872,gate_40,9,False,False
68873,gate_30,5,True,False
68874,gate_40,20,False,False
68875,gate_30,35,True,True
68876,gate_40,164,True,False
68877,gate_40,15,False,False
68878,gate_30,13,False,False
68879,gate_40,30,True,False
68880,gate_40,10,False,False
68881,gate_40,43,True,True
68882,gate_40,24,False,False
68883,gate_30,35,True,True
68884,gate_40,7,False,False
68885,gate_30,4,True,True
68886,gate_40,63,False,False
68887,gate_40,27,True,True
68888,gate_30,32,True,False
68889,gate_40,6,False,False
68890,gate_30,8,True,False
68891,gate_30,33,False,False
68892,gate_30,11,False,False
68893,gate_40,4,True,False
68894,gate_30,20,True,False
68895,gate_30,29,True,True
68896,gate_30,17,False,False
68897,gate_30,14,False,False
68898,gate_40,16,False,False
68899,gate_30,37,False,False
68900,gate_30,7,False,False
68901,gate_30,63,True,False
68902,gate_40,4,False,False
68903,gate_30,24,False,False
68904,gate_40,1,False,False
68905,gate_30,21,True,False
68906,gate_40,5,False,False
68907,gate_30,69,True,False
68908,gate_40,22,False,False
68909,gate_40,28,False,False
68910,gate_40,1,False,False
68911,gate_40,22,False,False
68912,gate_30,24,True,True
68913,gate_30,4,False,False
68914,gate_30,5,True,False
68915,gate_40,6,False,False
68916,gate_30,1,False,False
68917,gate_40,31,False,False
68918,gate_30,15,False,False
68919,gate_40,24,False,False
68920,gate_40,50,True,True
68921,gate_30,23,True,False
68922,gate_40,20,False,False
68923,gate_30,12,True,True
68924,gate_40,123,False,False
68925,gate_40,107,True,True
68926,gate_40,34,False,False
68927,gate_30,3,True,False
68928,gate_30,249,False,False
68929,gate_40,13,False,False
68930,gate_40,17,True,True
68931,gate_30,45,True,True
68932,gate_40,140,True,True
68933,gate_30,33,True,False
68934,gate_40,9,False,False
68935,gate_40,308,False,False
68936,gate_40,24,True,True
68937,gate_30,15,False,False
68938,gate_40,13,False,False
68939,gate_30,24,True,True
68940,gate_30,69,True,True
68941,gate_30,18,False,False
68942,gate_30,27,False,False
68943,gate_30,3,True,False
68944,gate_40,64,True,True
68945,gate_40,10,False,False
68946,gate_40,14,True,True
68947,gate_40,33,True,False
68948,gate_40,147,False,False
68949,gate_30,0,False,False
68950,gate_30,44,True,True
68951,gate_40,10,False,False
68952,gate_40,12,False,False
68953,gate_30,24,True,False
68954,gate_40,41,True,False
68955,gate_40,5,False,False
68956,gate_40,30,False,False
68957,gate_40,7,False,False
68958,gate_40,34,True,True
68959,gate_40,5,True,True
68960,gate_30,36,False,False
68961,gate_40,11,False,False
68962,gate_40,34,True,False
68963,gate_30,52,True,False
68964,gate_40,41,False,False
68965,gate_30,21,False,False
68966,gate_40,70,True,True
68967,gate_30,21,False,False
68968,gate_30,48,False,False
68969,gate_30,6,False,False
68970,gate_30,36,False,False
68971,gate_30,54,False,False
68972,gate_30,4,False,False
68973,gate_30,8,False,False
68974,gate_40,21,False,False
68975,gate_40,36,False,False
68976,gate_40,6,True,False
68977,gate_30,27,True,False
68978,gate_40,20,True,True
68979,gate_30,2,False,False
68980,gate_40,19,False,False
68981,gate_40,8,False,False
68982,gate_30,36,True,True
68983,gate_30,5,False,False
68984,gate_40,17,False,False
68985,gate_30,286,True,False
68986,gate_30,30,False,False
68987,gate_40,6,False,False
68988,gate_30,51,False,False
68989,gate_40,15,False,False
68990,gate_40,14,False,False
68991,gate_30,23,False,False
68992,gate_30,24,False,False
68993,gate_40,28,True,False
68994,gate_30,31,True,True
68995,gate_30,20,False,False
68996,gate_40,195,False,False
68997,gate_30,54,True,False
68998,gate_30,6,True,True
68999,gate_30,21,True,True
69000,gate_40,35,True,True
69001,gate_40,13,False,False
69002,gate_40,10,False,False
69003,gate_30,26,False,False
69004,gate_30,17,False,False
69005,gate_40,20,True,False
69006,gate_40,0,False,False
69007,gate_30,6,True,True
69008,gate_40,26,True,True
69009,gate_40,15,True,False
69010,gate_40,46,False,False
69011,gate_40,14,False,False
69012,gate_30,36,False,False
69013,gate_40,211,False,False
69014,gate_30,64,True,True
69015,gate_40,48,False,False
69016,gate_40,10,False,False
69017,gate_40,30,False,False
69018,gate_40,3,False,False
69019,gate_30,3,False,False
69020,gate_40,13,False,False
69021,gate_30,5,False,False
69022,gate_30,12,False,False
69023,gate_40,45,False,False
69024,gate_40,26,False,False
69025,gate_30,37,False,False
69026,gate_40,367,True,True
69027,gate_40,22,True,False
69028,gate_40,20,False,False
69029,gate_30,10,True,False
69030,gate_40,31,False,False
69031,gate_40,3,True,True
69032,gate_40,17,False,False
69033,gate_40,8,False,False
69034,gate_40,4,True,False
69035,gate_40,9,False,False
69036,gate_40,6,False,False
69037,gate_40,11,True,False
69038,gate_30,13,False,False
69039,gate_30,8,True,False
69040,gate_40,15,True,True
69041,gate_30,25,False,False
69042,gate_30,55,True,False
69043,gate_40,50,True,False
69044,gate_40,25,False,False
69045,gate_30,25,False,False
69046,gate_40,40,False,False
69047,gate_40,54,False,False
69048,gate_40,22,True,False
69049,gate_30,24,False,False
69050,gate_40,26,True,False
69051,gate_40,33,False,False
69052,gate_40,16,False,False
69053,gate_30,12,True,True
69054,gate_40,4,False,False
69055,gate_40,119,False,False
69056,gate_40,29,False,False
69057,gate_40,3,True,False
69058,gate_30,227,True,False
69059,gate_30,8,False,False
69060,gate_40,3,False,False
69061,gate_40,7,False,False
69062,gate_30,1,False,False
69063,gate_30,12,False,False
69064,gate_30,331,True,True
69065,gate_30,11,True,False
69066,gate_30,31,False,False
69067,gate_40,4,True,False
69068,gate_40,11,False,False
69069,gate_40,25,True,True
69070,gate_40,28,True,True
69071,gate_40,45,True,False
69072,gate_40,10,True,False
69073,gate_40,26,False,False
69074,gate_30,7,True,False
69075,gate_30,16,True,False
69076,gate_30,3,False,False
69077,gate_30,12,False,False
69078,gate_30,4,False,False
69079,gate_30,28,False,False
69080,gate_30,24,True,True
69081,gate_40,16,False,False
69082,gate_40,69,True,False
69083,gate_40,72,False,False
69084,gate_30,61,True,True
69085,gate_30,8,True,True
69086,gate_30,8,True,False
69087,gate_40,10,False,False
69088,gate_40,36,False,False
69089,gate_30,43,False,False
69090,gate_30,31,False,False
69091,gate_30,21,True,False
69092,gate_30,8,True,True
69093,gate_30,12,False,False
69094,gate_30,8,True,True
69095,gate_30,56,False,False
69096,gate_40,15,True,False
69097,gate_40,12,False,False
69098,gate_40,30,False,False
69099,gate_40,45,False,False
69100,gate_30,78,True,True
69101,gate_30,324,False,False
69102,gate_30,71,True,True
69103,gate_40,55,False,False
69104,gate_40,25,True,False
69105,gate_30,35,True,True
69106,gate_30,188,False,False
69107,gate_40,30,True,False
69108,gate_30,528,True,True
69109,gate_40,9,False,False
69110,gate_40,61,True,True
69111,gate_30,9,False,False
69112,gate_40,12,True,True
69113,gate_30,8,False,False
69114,gate_30,978,False,False
69115,gate_40,21,False,False
69116,gate_30,29,False,False
69117,gate_30,600,False,False
69118,gate_30,14,True,False
69119,gate_30,41,True,True
69120,gate_30,11,False,False
69121,gate_30,11,False,False
69122,gate_40,11,True,False
69123,gate_30,265,True,True
69124,gate_40,65,True,True
69125,gate_30,57,False,False
69126,gate_40,34,False,False
69127,gate_30,22,False,False
69128,gate_30,10,True,True
69129,gate_30,63,True,True
69130,gate_40,7,False,False
69131,gate_30,15,False,False
69132,gate_30,122,False,False
69133,gate_30,2,False,False
69134,gate_40,139,True,True
69135,gate_40,15,False,False
69136,gate_30,1,False,False
69137,gate_40,12,True,False
69138,gate_30,16,False,False
69139,gate_40,51,True,True
69140,gate_40,38,True,True
69141,gate_30,38,False,False
69142,gate_30,20,True,False
69143,gate_30,26,False,False
69144,gate_40,20,True,True
69145,gate_30,40,True,False
69146,gate_40,33,True,False
69147,gate_40,406,False,False
69148,gate_30,32,False,False
69149,gate_40,3,False,False
69150,gate_40,13,True,True
69151,gate_30,34,True,False
69152,gate_40,7,False,False
69153,gate_30,18,True,False
69154,gate_30,8,True,True
69155,gate_40,23,True,True
69156,gate_40,7,False,False
69157,gate_40,7,False,False
69158,gate_30,28,False,False
69159,gate_30,9,False,False
69160,gate_30,43,False,False
69161,gate_40,4,False,False
69162,gate_40,9,True,False
69163,gate_30,18,True,False
69164,gate_30,12,False,False
69165,gate_40,81,True,True
69166,gate_40,42,False,False
69167,gate_40,140,True,False
69168,gate_40,31,True,False
69169,gate_40,46,True,False
69170,gate_30,8,True,True
69171,gate_30,5,False,False
69172,gate_40,11,True,True
69173,gate_40,7,True,True
69174,gate_40,19,False,False
69175,gate_30,38,True,False
69176,gate_30,8,False,False
69177,gate_40,26,True,False
69178,gate_40,11,True,True
69179,gate_30,17,True,False
69180,gate_40,77,False,False
69181,gate_40,8,False,False
69182,gate_30,22,False,False
69183,gate_30,253,True,False
69184,gate_40,8,True,False
69185,gate_40,13,True,False
69186,gate_30,24,True,True
69187,gate_40,13,False,False
69188,gate_30,21,True,False
69189,gate_30,12,False,False
69190,gate_30,10,True,True
69191,gate_40,18,True,False
69192,gate_40,48,False,False
69193,gate_40,10,False,False
69194,gate_30,14,False,False
69195,gate_40,20,False,False
69196,gate_30,24,True,False
69197,gate_40,5,False,False
69198,gate_30,11,False,False
69199,gate_30,53,False,False
69200,gate_40,26,True,False
69201,gate_40,33,False,False
69202,gate_30,19,True,True
69203,gate_30,6,False,False
69204,gate_40,37,False,False
69205,gate_30,30,False,False
69206,gate_30,19,False,False
69207,gate_30,88,False,False
69208,gate_40,13,False,False
69209,gate_40,38,False,False
69210,gate_40,40,False,False
69211,gate_40,5,True,False
69212,gate_30,24,False,False
69213,gate_40,25,True,False
69214,gate_40,40,False,False
69215,gate_40,49,True,True
69216,gate_40,26,False,False
69217,gate_40,20,False,False
69218,gate_30,38,True,True
69219,gate_40,273,False,False
69220,gate_40,65,True,False
69221,gate_40,20,True,False
69222,gate_40,4,False,False
69223,gate_40,3,False,False
69224,gate_40,16,False,False
69225,gate_40,16,False,False
69226,gate_40,20,False,False
69227,gate_30,8,True,True
69228,gate_40,30,False,False
69229,gate_40,7,True,True
69230,gate_40,26,False,False
69231,gate_30,10,True,False
69232,gate_30,41,False,False
69233,gate_40,4,False,False
69234,gate_40,24,False,False
69235,gate_40,30,False,False
69236,gate_30,2,False,False
69237,gate_40,40,False,False
69238,gate_30,18,False,False
69239,gate_40,32,True,False
69240,gate_30,21,True,True
69241,gate_30,31,True,True
69242,gate_40,34,False,False
69243,gate_30,45,True,False
69244,gate_30,19,True,True
69245,gate_30,43,False,False
69246,gate_30,56,False,False
69247,gate_30,26,False,False
69248,gate_30,6,True,True
69249,gate_30,21,False,False
69250,gate_30,13,False,False
69251,gate_30,17,True,True
69252,gate_30,18,True,True
69253,gate_40,26,True,True
69254,gate_30,37,False,False
69255,gate_40,59,False,False
69256,gate_40,7,False,False
69257,gate_40,82,False,False
69258,gate_30,10,True,False
69259,gate_30,12,False,False
69260,gate_30,202,True,True
69261,gate_40,213,False,False
69262,gate_40,22,False,False
69263,gate_40,18,True,False
69264,gate_40,15,True,True
69265,gate_40,25,True,False
69266,gate_40,41,False,False
69267,gate_40,38,True,True
69268,gate_30,18,False,False
69269,gate_40,40,True,True
69270,gate_40,91,False,False
69271,gate_40,79,True,False
69272,gate_30,5,False,False
69273,gate_30,15,True,True
69274,gate_40,5,False,False
69275,gate_30,20,True,False
69276,gate_30,11,False,False
69277,gate_40,39,True,True
69278,gate_30,82,False,False
69279,gate_30,33,False,False
69280,gate_40,23,False,False
69281,gate_30,26,True,False
69282,gate_30,102,True,False
69283,gate_30,5,True,False
69284,gate_40,27,False,False
69285,gate_30,14,False,False
69286,gate_40,22,True,False
69287,gate_30,26,False,False
69288,gate_30,3,False,False
69289,gate_30,45,False,False
69290,gate_40,53,True,False
69291,gate_30,26,True,True
69292,gate_40,18,False,False
69293,gate_40,6,False,False
69294,gate_40,48,True,False
69295,gate_40,15,True,True
69296,gate_30,5,True,True
69297,gate_40,26,True,False
69298,gate_40,5,True,True
69299,gate_40,35,False,False
69300,gate_30,13,False,False
69301,gate_30,25,False,False
69302,gate_30,27,False,False
69303,gate_40,455,False,False
69304,gate_30,40,False,False
69305,gate_30,31,True,True
69306,gate_30,40,True,True
69307,gate_30,9,False,False
69308,gate_30,12,False,False
69309,gate_30,11,True,False
69310,gate_40,3,True,False
69311,gate_40,37,True,True
69312,gate_40,16,False,False
69313,gate_30,8,False,False
69314,gate_40,8,True,True
69315,gate_40,6,True,False
69316,gate_30,2,False,False
69317,gate_40,7,False,False
69318,gate_40,20,False,False
69319,gate_40,26,False,False
69320,gate_30,6,True,True
69321,gate_40,84,True,False
69322,gate_30,125,False,False
69323,gate_30,12,False,False
69324,gate_40,3,True,False
69325,gate_30,9,False,False
69326,gate_30,9,True,True
69327,gate_30,20,True,False
69328,gate_30,2,True,True
69329,gate_40,29,False,False
69330,gate_40,20,False,False
69331,gate_40,21,True,True
69332,gate_40,85,True,True
69333,gate_30,8,False,False
69334,gate_30,73,True,True
69335,gate_30,21,True,False
69336,gate_30,10,True,True
69337,gate_40,3,True,False
69338,gate_40,60,True,True
69339,gate_30,9,True,True
69340,gate_40,52,True,True
69341,gate_40,13,False,False
69342,gate_30,39,True,False
69343,gate_30,40,False,False
69344,gate_40,40,False,False
69345,gate_30,4,False,False
69346,gate_40,25,False,False
69347,gate_40,4,False,False
69348,gate_30,28,False,False
69349,gate_40,6,False,False
69350,gate_30,12,True,True
69351,gate_40,37,True,False
69352,gate_40,10,True,False
69353,gate_40,15,False,False
69354,gate_40,60,True,False
69355,gate_30,50,False,False
69356,gate_30,40,True,False
69357,gate_40,27,True,True
69358,gate_40,19,True,True
69359,gate_30,23,True,True
69360,gate_40,21,False,False
69361,gate_30,25,False,False
69362,gate_30,35,False,False
69363,gate_40,31,False,False
69364,gate_40,36,True,True
69365,gate_30,46,True,False
69366,gate_30,41,False,False
69367,gate_30,29,True,True
69368,gate_40,9,True,True
69369,gate_30,13,False,False
69370,gate_40,3,True,True
69371,gate_30,10,False,False
69372,gate_40,18,True,False
69373,gate_30,27,True,False
69374,gate_40,14,False,False
69375,gate_30,33,True,False
69376,gate_40,32,False,False
69377,gate_40,31,False,False
69378,gate_30,17,False,False
69379,gate_40,18,True,False
69380,gate_40,19,False,False
69381,gate_40,8,True,True
69382,gate_30,384,False,False
69383,gate_30,13,False,False
69384,gate_30,35,True,False
69385,gate_40,19,True,False
69386,gate_30,21,False,False
69387,gate_30,8,False,False
69388,gate_40,26,True,True
69389,gate_40,20,True,False
69390,gate_40,24,False,False
69391,gate_40,10,False,False
69392,gate_30,21,True,False
69393,gate_40,13,False,False
69394,gate_30,19,False,False
69395,gate_30,15,True,True
69396,gate_40,1,False,False
69397,gate_40,318,False,False
69398,gate_40,19,False,False
69399,gate_40,8,False,False
69400,gate_30,9,False,False
69401,gate_40,55,False,False
69402,gate_30,50,True,True
69403,gate_30,0,False,False
69404,gate_30,28,False,False
69405,gate_40,46,True,False
69406,gate_30,7,True,False
69407,gate_40,4,False,False
69408,gate_30,73,True,True
69409,gate_40,56,False,False
69410,gate_40,7,True,False
69411,gate_30,19,True,False
69412,gate_40,17,True,False
69413,gate_40,16,False,False
69414,gate_40,13,True,False
69415,gate_40,5,False,False
69416,gate_40,29,False,False
69417,gate_30,15,False,False
69418,gate_30,27,False,False
69419,gate_30,15,False,False
69420,gate_40,2,False,False
69421,gate_40,3,False,False
69422,gate_30,19,False,False
69423,gate_30,2,False,False
69424,gate_40,7,True,False
69425,gate_30,35,False,False
69426,gate_30,39,True,True
69427,gate_30,27,True,True
69428,gate_40,46,True,False
69429,gate_30,0,False,False
69430,gate_40,34,True,True
69431,gate_40,59,False,False
69432,gate_30,23,True,False
69433,gate_40,45,True,True
69434,gate_40,60,True,True
69435,gate_30,57,False,False
69436,gate_40,86,True,True
69437,gate_30,165,False,False
69438,gate_30,18,False,False
69439,gate_40,23,True,True
69440,gate_30,9,False,False
69441,gate_40,260,True,False
69442,gate_30,53,True,False
69443,gate_40,187,False,False
69444,gate_30,12,False,False
69445,gate_30,6,True,False
69446,gate_40,25,True,False
69447,gate_30,179,False,False
69448,gate_40,5,False,False
69449,gate_40,8,True,False
69450,gate_30,40,False,False
69451,gate_40,15,False,False
69452,gate_30,25,False,False
69453,gate_40,7,True,False
69454,gate_40,24,True,False
69455,gate_40,16,False,False
69456,gate_30,6,False,False
69457,gate_40,44,False,False
69458,gate_40,16,True,True
69459,gate_30,143,True,False
69460,gate_30,39,True,False
69461,gate_30,19,False,False
69462,gate_40,6,False,False
69463,gate_30,27,True,False
69464,gate_40,23,True,True
69465,gate_30,12,True,True
69466,gate_40,15,False,False
69467,gate_30,11,True,True
69468,gate_40,24,True,True
69469,gate_30,36,True,False
69470,gate_30,198,True,True
69471,gate_30,19,True,True
69472,gate_30,11,True,True
69473,gate_40,10,False,False
69474,gate_40,31,False,False
69475,gate_40,26,False,False
69476,gate_40,4,True,False
69477,gate_30,49,False,False
69478,gate_40,2,False,False
69479,gate_30,8,True,False
69480,gate_40,8,True,True
69481,gate_30,11,False,False
69482,gate_40,15,False,False
69483,gate_30,99,True,True
69484,gate_40,23,False,False
69485,gate_40,44,False,False
69486,gate_30,424,True,True
69487,gate_40,45,True,False
69488,gate_40,7,True,True
69489,gate_30,18,False,False
69490,gate_40,7,False,False
69491,gate_40,4,True,True
69492,gate_40,15,True,False
69493,gate_30,31,True,False
69494,gate_30,38,False,False
69495,gate_40,247,False,False
69496,gate_30,28,True,True
69497,gate_40,56,False,False
69498,gate_40,11,True,True
69499,gate_40,6,False,False
69500,gate_40,18,False,False
69501,gate_40,10,True,True
69502,gate_30,14,False,False
69503,gate_30,282,True,True
69504,gate_40,29,True,False
69505,gate_40,20,True,True
69506,gate_30,578,False,False
69507,gate_40,15,False,False
69508,gate_30,38,True,True
69509,gate_30,5,True,False
69510,gate_30,17,False,False
69511,gate_40,33,True,False
69512,gate_30,5,True,True
69513,gate_40,32,False,False
69514,gate_40,359,True,True
69515,gate_40,34,True,False
69516,gate_30,10,True,True
69517,gate_40,35,True,True
69518,gate_40,19,False,False
69519,gate_40,6,False,False
69520,gate_40,12,True,False
69521,gate_40,42,False,False
69522,gate_30,2,False,False
69523,gate_40,0,False,False
69524,gate_40,4,True,True
69525,gate_40,6,True,False
69526,gate_40,10,False,False
69527,gate_40,63,True,True
69528,gate_30,202,True,False
69529,gate_30,33,True,False
69530,gate_30,332,True,True
69531,gate_30,31,False,False
69532,gate_40,434,False,False
69533,gate_40,9,False,False
69534,gate_30,10,True,True
69535,gate_40,36,False,False
69536,gate_40,460,False,False
69537,gate_30,53,False,False
69538,gate_40,26,False,False
69539,gate_40,14,False,False
69540,gate_40,10,False,False
69541,gate_30,10,False,False
69542,gate_30,24,False,False
69543,gate_30,33,False,False
69544,gate_40,22,True,False
69545,gate_30,170,False,False
69546,gate_40,16,True,False
69547,gate_40,16,False,False
69548,gate_40,19,False,False
69549,gate_30,51,True,False
69550,gate_40,6,False,False
69551,gate_40,7,True,False
69552,gate_30,37,True,False
69553,gate_40,36,False,False
69554,gate_40,29,False,False
69555,gate_30,7,False,False
69556,gate_40,17,False,False
69557,gate_30,16,True,True
69558,gate_40,14,False,False
69559,gate_30,20,False,False
69560,gate_40,16,True,True
69561,gate_30,25,False,False
69562,gate_30,42,False,False
69563,gate_30,226,True,False
69564,gate_40,16,True,False
69565,gate_30,36,True,False
69566,gate_40,24,False,False
69567,gate_40,37,False,False
69568,gate_30,54,False,False
69569,gate_40,13,True,False
69570,gate_30,80,False,False
69571,gate_40,14,False,False
69572,gate_40,11,True,True
69573,gate_30,34,False,False
69574,gate_40,261,True,True
69575,gate_40,9,False,False
69576,gate_30,19,False,False
69577,gate_40,17,False,False
