user_id,variant,user_tenure,country_tier,exposure_date,converted_to_paid
126224,control,returning,tier_3,2025-07-29,1
126225,treatment,returning,tier_2,2025-07-29,0
126226,treatment,returning,tier_1,2025-07-29,0
126227,treatment,tenured,tier_2,2025-07-29,0
126228,treatment,tenured,tier_2,2025-07-29,0
126229,control,returning,tier_3,2025-07-29,0
126230,control,new,tier_1,2025-07-29,0
126231,control,returning,tier_2,2025-07-29,1
126232,control,returning,tier_1,2025-07-29,0
126233,control,returning,tier_3,2025-07-29,0
126234,control,returning,tier_1,2025-07-29,0
126235,control,tenured,tier_3,2025-07-29,0
126236,treatment,new,tier_1,2025-07-29,0
126237,control,returning,tier_2,2025-07-29,0
126238,treatment,tenured,tier_1,2025-07-29,0
126239,control,tenured,tier_1,2025-07-29,0
126240,control,new,tier_1,2025-07-29,0
126241,control,returning,tier_3,2025-07-29,0
126242,treatment,new,tier_2,2025-07-29,0
126243,treatment,new,tier_1,2025-07-29,0
126244,control,new,tier_3,2025-07-29,0
126245,treatment,new,tier_3,2025-07-29,0
126246,control,tenured,tier_3,2025-07-29,0
126247,control,tenured,tier_1,2025-07-29,0
126248,treatment,tenured,tier_2,2025-07-29,0
126249,control,new,tier_1,2025-07-29,0
126250,treatment,new,tier_2,2025-07-29,0
126251,control,new,tier_3,2025-07-29,0
126252,control,new,tier_3,2025-07-29,0
126253,treatment,returning,tier_1,2025-07-29,0
126254,treatment,tenured,tier_1,2025-07-29,1
126255,control,tenured,tier_1,2025-07-29,1
126256,treatment,tenured,tier_2,2025-07-29,0
126257,control,returning,tier_3,2025-07-29,0
126258,control,tenured,tier_3,2025-07-29,0
126259,control,new,tier_1,2025-07-29,0
126260,treatment,new,tier_3,2025-07-29,0
126261,control,returning,tier_1,2025-07-29,0
126262,treatment,returning,tier_2,2025-07-29,0
126263,treatment,tenured,tier_1,2025-07-29,0
126264,treatment,tenured,tier_2,2025-07-29,0
126265,control,tenured,tier_1,2025-07-29,1
126266,control,tenured,tier_3,2025-07-29,0
126267,treatment,new,tier_2,2025-07-29,0
126268,treatment,returning,tier_2,2025-07-29,0
126269,treatment,new,tier_2,2025-07-29,0
126270,control,new,tier_1,2025-07-29,0
126271,control,new,tier_1,2025-07-29,0
126272,treatment,tenured,tier_3,2025-07-29,1
126273,control,new,tier_3,2025-07-29,0
126274,control,new,tier_1,2025-07-29,0
126275,treatment,new,tier_1,2025-07-29,0
126276,treatment,new,tier_2,2025-07-29,1
126277,treatment,returning,tier_1,2025-07-29,0
126278,control,returning,tier_2,2025-07-29,1
126279,control,tenured,tier_2,2025-07-29,0
126280,control,tenured,tier_2,2025-07-29,0
126281,treatment,new,tier_2,2025-07-29,0
126282,treatment,returning,tier_3,2025-07-29,0
126283,treatment,returning,tier_1,2025-07-29,0
126284,treatment,tenured,tier_1,2025-07-29,0
126285,control,new,tier_1,2025-07-29,0
126286,control,tenured,tier_2,2025-07-29,0
126287,treatment,returning,tier_1,2025-07-29,0
126288,treatment,tenured,tier_3,2025-07-29,0
126289,control,returning,tier_1,2025-07-29,0
126290,treatment,new,tier_1,2025-07-29,0
126291,control,tenured,tier_1,2025-07-29,0
126292,control,returning,tier_3,2025-07-29,0
126293,treatment,tenured,tier_2,2025-07-29,0
126294,treatment,returning,tier_3,2025-07-29,0
126295,control,tenured,tier_2,2025-07-29,1
126296,control,new,tier_3,2025-07-29,0
126297,treatment,tenured,tier_3,2025-07-29,0
126298,treatment,tenured,tier_2,2025-07-29,0
126299,treatment,new,tier_1,2025-07-29,1
126300,treatment,tenured,tier_3,2025-07-29,0
126301,treatment,returning,tier_1,2025-07-29,0
126302,control,returning,tier_3,2025-07-29,0
126303,control,new,tier_1,2025-07-29,0
126304,control,returning,tier_2,2025-07-29,1
126305,control,tenured,tier_3,2025-07-29,0
126306,treatment,returning,tier_3,2025-07-29,0
126307,treatment,returning,tier_1,2025-07-29,0
126308,treatment,returning,tier_2,2025-07-29,0
126309,treatment,returning,tier_3,2025-07-29,0
126310,control,tenured,tier_1,2025-07-29,0
126311,control,tenured,tier_3,2025-07-29,0
126312,treatment,new,tier_1,2025-07-29,0
126313,treatment,new,tier_2,2025-07-29,0
126314,treatment,new,tier_2,2025-07-29,0
126315,treatment,new,tier_2,2025-07-29,0
126316,treatment,returning,tier_3,2025-07-29,0
126317,control,new,tier_1,2025-07-29,0
126318,control,returning,tier_2,2025-07-29,0
126319,control,tenured,tier_3,2025-07-29,0
126320,control,tenured,tier_3,2025-07-29,0
126321,control,tenured,tier_2,2025-07-29,0
126322,control,returning,tier_1,2025-07-29,0
126323,treatment,tenured,tier_1,2025-07-29,1
126324,treatment,new,tier_1,2025-07-29,0
126325,treatment,returning,tier_2,2025-07-29,0
126326,treatment,returning,tier_2,2025-07-29,0
126327,control,new,tier_2,2025-07-29,0
126328,control,tenured,tier_2,2025-07-29,0
126329,control,tenured,tier_3,2025-07-29,0
126330,treatment,new,tier_2,2025-07-29,0
126331,control,tenured,tier_1,2025-07-29,0
126332,treatment,returning,tier_2,2025-07-29,0
126333,control,new,tier_2,2025-07-29,0
126334,treatment,returning,tier_1,2025-07-29,0
126335,control,new,tier_3,2025-07-29,0
126336,treatment,tenured,tier_1,2025-07-29,0
126337,control,returning,tier_1,2025-07-29,0
126338,control,returning,tier_2,2025-07-29,0
126339,treatment,returning,tier_3,2025-07-29,0
126340,control,tenured,tier_1,2025-07-29,0
126341,control,tenured,tier_2,2025-07-29,0
126342,treatment,returning,tier_2,2025-07-29,0
126343,control,tenured,tier_1,2025-07-29,0
126344,control,tenured,tier_2,2025-07-29,1
126345,control,tenured,tier_1,2025-07-29,0
126346,control,returning,tier_1,2025-07-29,0
126347,control,returning,tier_3,2025-07-29,0
126348,control,tenured,tier_2,2025-07-29,1
126349,treatment,new,tier_2,2025-07-29,0
126350,treatment,new,tier_1,2025-07-29,0
126351,control,new,tier_1,2025-07-29,0
126352,control,tenured,tier_2,2025-07-29,0
126353,control,returning,tier_2,2025-07-29,0
126354,control,returning,tier_3,2025-07-29,1
126355,control,tenured,tier_1,2025-07-29,0
126356,control,returning,tier_2,2025-07-29,0
126357,control,returning,tier_2,2025-07-29,0
126358,treatment,new,tier_1,2025-07-29,1
126359,control,new,tier_1,2025-07-29,0
126360,treatment,new,tier_3,2025-07-29,0
126361,control,returning,tier_3,2025-07-29,1
126362,treatment,returning,tier_1,2025-07-29,0
126363,treatment,returning,tier_1,2025-07-29,0
126364,control,tenured,tier_2,2025-07-29,0
126365,control,returning,tier_3,2025-07-29,0
126366,treatment,returning,tier_2,2025-07-29,0
126367,control,returning,tier_2,2025-07-29,1
126368,treatment,tenured,tier_1,2025-07-29,0
126369,treatment,tenured,tier_3,2025-07-29,0
126370,control,tenured,tier_2,2025-07-29,0
126371,treatment,new,tier_1,2025-07-29,0
126372,control,tenured,tier_3,2025-07-29,0
126373,control,tenured,tier_3,2025-07-29,0
126374,control,tenured,tier_3,2025-07-29,0
126375,treatment,tenured,tier_1,2025-07-29,0
126376,treatment,new,tier_2,2025-07-29,0
126377,control,tenured,tier_2,2025-07-29,0
126378,control,new,tier_1,2025-07-29,0
126379,treatment,tenured,tier_3,2025-07-29,0
126380,treatment,returning,tier_2,2025-07-29,1
126381,treatment,new,tier_2,2025-07-29,0
126382,control,tenured,tier_3,2025-07-29,0
126383,control,returning,tier_2,2025-07-29,0
126384,control,tenured,tier_2,2025-07-29,0
126385,treatment,new,tier_2,2025-07-29,0
126386,control,new,tier_2,2025-07-29,0
126387,control,tenured,tier_1,2025-07-29,0
126388,control,returning,tier_2,2025-07-29,0
126389,treatment,returning,tier_1,2025-07-29,0
126390,treatment,new,tier_3,2025-07-29,0
126391,treatment,tenured,tier_1,2025-07-29,0
126392,control,tenured,tier_1,2025-07-29,0
126393,control,tenured,tier_2,2025-07-29,0
126394,control,tenured,tier_1,2025-07-29,1
126395,treatment,tenured,tier_2,2025-07-29,1
126396,control,tenured,tier_3,2025-07-29,0
126397,treatment,new,tier_2,2025-07-29,0
126398,treatment,tenured,tier_3,2025-07-29,0
126399,control,tenured,tier_1,2025-07-29,0
126400,treatment,new,tier_1,2025-07-29,1
126401,treatment,tenured,tier_2,2025-07-29,0
126402,treatment,tenured,tier_3,2025-07-29,0
126403,treatment,returning,tier_3,2025-07-29,1
126404,control,tenured,tier_2,2025-07-29,0
126405,treatment,returning,tier_2,2025-07-29,1
126406,control,returning,tier_3,2025-07-29,0
126407,control,new,tier_1,2025-07-29,0
126408,control,returning,tier_1,2025-07-29,0
126409,control,new,tier_2,2025-07-29,0
126410,treatment,returning,tier_2,2025-07-29,0
126411,treatment,new,tier_3,2025-07-29,0
126412,treatment,new,tier_3,2025-07-29,0
126413,control,new,tier_1,2025-07-29,0
126414,treatment,tenured,tier_3,2025-07-29,0
126415,control,returning,tier_2,2025-07-29,0
126416,treatment,new,tier_3,2025-07-29,0
126417,treatment,tenured,tier_2,2025-07-29,0
126418,treatment,tenured,tier_1,2025-07-29,0
126419,control,returning,tier_2,2025-07-29,0
126420,control,tenured,tier_1,2025-07-29,0
126421,control,returning,tier_2,2025-07-29,0
126422,control,returning,tier_2,2025-07-29,0
126423,control,returning,tier_2,2025-07-29,0
126424,control,returning,tier_2,2025-07-29,0
126425,control,new,tier_1,2025-07-29,0
126426,treatment,tenured,tier_1,2025-07-29,0
126427,treatment,new,tier_3,2025-07-29,0
126428,treatment,returning,tier_1,2025-07-29,0
126429,treatment,returning,tier_2,2025-07-29,0
126430,control,new,tier_1,2025-07-29,0
126431,treatment,tenured,tier_2,2025-07-29,0
126432,treatment,returning,tier_3,2025-07-29,0
126433,control,tenured,tier_2,2025-07-29,0
126434,treatment,new,tier_2,2025-07-29,1
126435,treatment,new,tier_1,2025-07-29,0
126436,control,returning,tier_3,2025-07-29,1
126437,treatment,tenured,tier_1,2025-07-29,0
126438,treatment,returning,tier_1,2025-07-29,0
126439,treatment,new,tier_2,2025-07-29,0
126440,control,tenured,tier_2,2025-07-29,0
126441,control,new,tier_1,2025-07-29,0
126442,control,tenured,tier_1,2025-07-29,1
126443,treatment,new,tier_3,2025-07-29,0
126444,treatment,returning,tier_2,2025-07-29,0
126445,control,tenured,tier_1,2025-07-29,0
126446,treatment,returning,tier_3,2025-07-29,0
126447,treatment,returning,tier_1,2025-07-29,0
126448,control,returning,tier_2,2025-07-29,0
126449,control,tenured,tier_3,2025-07-29,0
126450,control,new,tier_3,2025-07-29,0
126451,treatment,returning,tier_2,2025-07-29,0
126452,control,tenured,tier_1,2025-07-29,0
126453,control,new,tier_3,2025-07-29,0
126454,treatment,returning,tier_2,2025-07-29,1
126455,treatment,returning,tier_2,2025-07-29,0
126456,treatment,tenured,tier_3,2025-07-29,1
126457,treatment,returning,tier_2,2025-07-29,0
126458,treatment,new,tier_3,2025-07-29,0
126459,treatment,tenured,tier_2,2025-07-29,0
126460,control,returning,tier_2,2025-07-29,0
126461,treatment,returning,tier_2,2025-07-29,0
126462,control,tenured,tier_2,2025-07-29,0
126463,control,tenured,tier_1,2025-07-29,0
126464,treatment,tenured,tier_2,2025-07-29,0
126465,control,tenured,tier_1,2025-07-29,0
126466,treatment,tenured,tier_2,2025-07-29,0
126467,control,new,tier_1,2025-07-29,0
126468,control,returning,tier_2,2025-07-29,1
126469,treatment,new,tier_1,2025-07-29,1
126470,control,tenured,tier_3,2025-07-29,0
126471,control,new,tier_2,2025-07-29,0
126472,treatment,returning,tier_1,2025-07-29,1
126473,control,tenured,tier_1,2025-07-29,1
126474,control,tenured,tier_3,2025-07-29,0
126475,treatment,returning,tier_1,2025-07-29,0
126476,control,tenured,tier_2,2025-07-29,0
126477,treatment,returning,tier_2,2025-07-29,0
126478,treatment,new,tier_3,2025-07-29,0
126479,treatment,tenured,tier_1,2025-07-29,1
126480,control,new,tier_1,2025-07-29,0
126481,treatment,returning,tier_3,2025-07-29,0
126482,control,returning,tier_2,2025-07-29,1
126483,control,new,tier_1,2025-07-29,0
126484,treatment,new,tier_3,2025-07-29,0
126485,control,tenured,tier_2,2025-07-29,0
126486,treatment,tenured,tier_1,2025-07-29,0
126487,control,returning,tier_3,2025-07-29,0
126488,treatment,tenured,tier_3,2025-07-29,1
126489,control,returning,tier_2,2025-07-29,0
126490,control,tenured,tier_2,2025-07-29,0
126491,control,returning,tier_2,2025-07-29,1
126492,treatment,tenured,tier_3,2025-07-29,0
126493,treatment,new,tier_2,2025-07-29,0
126494,treatment,tenured,tier_3,2025-07-29,1
126495,control,tenured,tier_1,2025-07-29,0
126496,treatment,returning,tier_3,2025-07-29,0
126497,control,new,tier_3,2025-07-29,0
126498,control,tenured,tier_2,2025-07-29,0
126499,control,tenured,tier_3,2025-07-29,0
126500,control,returning,tier_1,2025-07-29,0
126501,control,new,tier_3,2025-07-29,0
126502,control,tenured,tier_2,2025-07-29,0
126503,control,returning,tier_2,2025-07-29,0
126504,control,new,tier_1,2025-07-29,0
126505,treatment,returning,tier_2,2025-07-29,1
126506,treatment,returning,tier_2,2025-07-29,0
126507,control,new,tier_1,2025-07-29,0
126508,control,new,tier_2,2025-07-29,0
126509,treatment,new,tier_2,2025-07-29,0
126510,treatment,new,tier_2,2025-07-29,1
126511,treatment,returning,tier_1,2025-07-29,0
126512,treatment,returning,tier_1,2025-07-29,0
126513,treatment,returning,tier_3,2025-07-29,0
126514,treatment,tenured,tier_1,2025-07-29,0
126515,treatment,returning,tier_1,2025-07-29,1
126516,control,tenured,tier_1,2025-07-29,0
126517,treatment,new,tier_2,2025-07-29,0
126518,control,tenured,tier_2,2025-07-29,1
126519,control,returning,tier_2,2025-07-29,0
126520,control,tenured,tier_3,2025-07-29,0
126521,treatment,new,tier_3,2025-07-29,0
126522,control,new,tier_1,2025-07-29,0
126523,control,tenured,tier_1,2025-07-29,0
126524,treatment,tenured,tier_1,2025-07-29,0
126525,control,tenured,tier_2,2025-07-29,0
126526,control,returning,tier_2,2025-07-29,0
126527,control,returning,tier_3,2025-07-29,0
126528,treatment,tenured,tier_1,2025-07-29,0
126529,treatment,returning,tier_1,2025-07-29,0
126530,control,returning,tier_3,2025-07-29,0
126531,treatment,returning,tier_2,2025-07-29,0
126532,treatment,tenured,tier_2,2025-07-29,0
126533,control,tenured,tier_1,2025-07-29,0
126534,control,new,tier_1,2025-07-29,0
126535,control,tenured,tier_2,2025-07-29,0
126536,treatment,tenured,tier_1,2025-07-29,0
126537,control,new,tier_1,2025-07-29,1
126538,treatment,returning,tier_3,2025-07-29,1
126539,control,returning,tier_3,2025-07-29,1
126540,control,returning,tier_2,2025-07-29,0
126541,control,tenured,tier_2,2025-07-29,0
126542,treatment,tenured,tier_2,2025-07-29,0
126543,control,new,tier_2,2025-07-29,0
126544,treatment,returning,tier_2,2025-07-29,1
126545,control,new,tier_2,2025-07-29,1
126546,treatment,returning,tier_1,2025-07-29,0
126547,treatment,returning,tier_2,2025-07-29,0
126548,treatment,tenured,tier_1,2025-07-29,0
126549,control,returning,tier_2,2025-07-29,0
126550,control,returning,tier_2,2025-07-29,0
126551,treatment,tenured,tier_3,2025-07-29,0
126552,control,tenured,tier_1,2025-07-29,1
126553,treatment,new,tier_1,2025-07-29,1
126554,control,returning,tier_1,2025-07-29,0
126555,treatment,tenured,tier_2,2025-07-29,0
126556,treatment,tenured,tier_3,2025-07-29,0
126557,control,tenured,tier_3,2025-07-29,0
126558,control,new,tier_3,2025-07-29,0
126559,control,tenured,tier_2,2025-07-29,1
126560,control,tenured,tier_1,2025-07-29,0
126561,treatment,tenured,tier_2,2025-07-29,0
126562,control,tenured,tier_1,2025-07-29,0
126563,treatment,returning,tier_2,2025-07-29,0
126564,treatment,returning,tier_1,2025-07-29,0
126565,control,new,tier_1,2025-07-29,0
126566,treatment,new,tier_2,2025-07-29,0
126567,control,returning,tier_1,2025-07-29,0
126568,treatment,tenured,tier_3,2025-07-29,1
126569,control,returning,tier_1,2025-07-29,0
126570,control,returning,tier_2,2025-07-29,0
126571,control,tenured,tier_3,2025-07-29,0
126572,treatment,tenured,tier_1,2025-07-29,0
126573,treatment,new,tier_3,2025-07-29,0
126574,control,new,tier_3,2025-07-29,0
126575,treatment,new,tier_2,2025-07-29,1
126576,treatment,returning,tier_2,2025-07-29,0
126577,treatment,tenured,tier_3,2025-07-29,1
126578,control,tenured,tier_1,2025-07-29,0
126579,control,returning,tier_2,2025-07-29,0
126580,control,tenured,tier_1,2025-07-29,0
126581,treatment,returning,tier_3,2025-07-29,1
126582,treatment,tenured,tier_3,2025-07-29,0
126583,control,returning,tier_2,2025-07-29,0
126584,treatment,returning,tier_3,2025-07-29,0
126585,treatment,new,tier_1,2025-07-29,0
126586,control,new,tier_3,2025-07-29,0
126587,control,returning,tier_1,2025-07-29,0
126588,control,new,tier_1,2025-07-29,0
126589,control,returning,tier_1,2025-07-29,0
126590,treatment,returning,tier_3,2025-07-29,0
126591,control,tenured,tier_2,2025-07-29,1
126592,control,returning,tier_1,2025-07-29,0
126593,treatment,tenured,tier_3,2025-07-29,0
126594,treatment,tenured,tier_1,2025-07-29,0
126595,treatment,returning,tier_1,2025-07-29,0
126596,control,new,tier_2,2025-07-29,0
126597,control,new,tier_2,2025-07-29,0
126598,control,returning,tier_2,2025-07-29,0
126599,treatment,tenured,tier_2,2025-07-29,0
126600,treatment,returning,tier_3,2025-07-29,0
126601,control,tenured,tier_3,2025-07-29,0
126602,treatment,new,tier_2,2025-07-29,0
126603,treatment,tenured,tier_2,2025-07-29,0
126604,control,tenured,tier_3,2025-07-29,0
126605,treatment,tenured,tier_3,2025-07-29,0
126606,control,tenured,tier_1,2025-07-29,0
126607,treatment,tenured,tier_2,2025-07-29,0
126608,treatment,new,tier_2,2025-07-29,0
126609,treatment,tenured,tier_1,2025-07-29,0
126610,treatment,returning,tier_3,2025-07-29,0
126611,control,new,tier_2,2025-07-29,0
126612,control,returning,tier_2,2025-07-29,0
126613,control,returning,tier_3,2025-07-29,1
126614,control,tenured,tier_1,2025-07-29,0
126615,control,new,tier_3,2025-07-29,0
126616,control,returning,tier_3,2025-07-29,0
126617,control,tenured,tier_1,2025-07-29,0
126618,treatment,returning,tier_1,2025-07-29,1
126619,treatment,tenured,tier_2,2025-07-29,0
126620,treatment,new,tier_3,2025-07-29,0
126621,treatment,new,tier_1,2025-07-29,0
126622,treatment,tenured,tier_3,2025-07-29,0
126623,treatment,tenured,tier_2,2025-07-29,0
126624,control,returning,tier_3,2025-07-29,0
126625,control,tenured,tier_1,2025-07-29,0
126626,control,tenured,tier_2,2025-07-29,1
126627,control,tenured,tier_1,2025-07-29,1
126628,control,tenured,tier_1,2025-07-29,0
126629,control,returning,tier_3,2025-07-29,0
126630,treatment,returning,tier_1,2025-07-29,0
126631,control,returning,tier_3,2025-07-29,0
126632,control,new,tier_1,2025-07-29,0
126633,control,tenured,tier_1,2025-07-29,0
126634,treatment,tenured,tier_1,2025-07-29,1
126635,control,returning,tier_3,2025-07-29,1
126636,treatment,new,tier_3,2025-07-29,0
126637,control,tenured,tier_2,2025-07-29,0
126638,control,tenured,tier_1,2025-07-29,0
126639,control,tenured,tier_3,2025-07-29,0
126640,control,tenured,tier_3,2025-07-29,0
126641,treatment,returning,tier_2,2025-07-29,0
126642,treatment,returning,tier_3,2025-07-29,0
126643,control,tenured,tier_1,2025-07-29,0
126644,treatment,tenured,tier_1,2025-07-29,0
126645,control,tenured,tier_1,2025-07-29,0
126646,control,new,tier_1,2025-07-29,0
126647,treatment,returning,tier_3,2025-07-29,0
126648,treatment,tenured,tier_1,2025-07-29,1
126649,control,tenured,tier_1,2025-07-29,0
126650,control,tenured,tier_2,2025-07-29,0
126651,control,new,tier_1,2025-07-29,0
126652,control,tenured,tier_1,2025-07-29,0
126653,control,new,tier_1,2025-07-29,0
126654,treatment,tenured,tier_1,2025-07-29,0
126655,control,tenured,tier_1,2025-07-29,0
126656,control,new,tier_2,2025-07-29,0
126657,control,tenured,tier_3,2025-07-29,0
126658,treatment,tenured,tier_1,2025-07-29,0
126659,treatment,new,tier_3,2025-07-29,0
126660,treatment,tenured,tier_3,2025-07-29,0
126661,control,tenured,tier_3,2025-07-29,1
126662,control,tenured,tier_1,2025-07-29,0
126663,treatment,tenured,tier_1,2025-07-29,1
126664,treatment,returning,tier_2,2025-07-29,0
126665,control,returning,tier_2,2025-07-29,0
126666,treatment,tenured,tier_1,2025-07-29,0
126667,control,returning,tier_3,2025-07-29,0
126668,control,returning,tier_2,2025-07-29,0
126669,treatment,tenured,tier_2,2025-07-29,1
126670,control,new,tier_2,2025-07-29,0
126671,treatment,tenured,tier_1,2025-07-29,0
126672,treatment,new,tier_3,2025-07-29,0
126673,treatment,returning,tier_3,2025-07-29,1
126674,treatment,tenured,tier_3,2025-07-29,0
126675,control,tenured,tier_2,2025-07-29,0
126676,treatment,tenured,tier_1,2025-07-29,0
126677,control,new,tier_2,2025-07-29,0
126678,control,returning,tier_3,2025-07-29,0
126679,control,returning,tier_3,2025-07-29,0
126680,control,returning,tier_3,2025-07-29,0
126681,control,new,tier_3,2025-07-29,0
126682,control,tenured,tier_1,2025-07-29,0
126683,control,returning,tier_1,2025-07-29,0
126684,treatment,tenured,tier_1,2025-07-29,0
126685,control,new,tier_1,2025-07-29,1
126686,control,tenured,tier_1,2025-07-29,0
126687,treatment,new,tier_2,2025-07-29,0
126688,control,returning,tier_3,2025-07-29,0
126689,control,tenured,tier_2,2025-07-29,1
126690,treatment,returning,tier_3,2025-07-29,0
126691,treatment,tenured,tier_2,2025-07-29,0
126692,treatment,returning,tier_2,2025-07-29,0
126693,control,tenured,tier_3,2025-07-29,0
126694,treatment,returning,tier_2,2025-07-29,0
126695,treatment,tenured,tier_3,2025-07-29,1
126696,treatment,new,tier_1,2025-07-29,0
126697,treatment,tenured,tier_2,2025-07-29,0
126698,treatment,tenured,tier_1,2025-07-29,1
126699,control,tenured,tier_1,2025-07-29,1
126700,control,returning,tier_1,2025-07-29,0
126701,treatment,tenured,tier_1,2025-07-29,1
126702,treatment,tenured,tier_2,2025-07-29,0
126703,treatment,returning,tier_1,2025-07-29,0
126704,treatment,tenured,tier_3,2025-07-29,0
126705,treatment,returning,tier_2,2025-07-29,0
126706,control,new,tier_1,2025-07-29,0
126707,treatment,returning,tier_1,2025-07-29,0
126708,treatment,new,tier_2,2025-07-29,1
126709,treatment,tenured,tier_1,2025-07-29,0
126710,treatment,returning,tier_3,2025-07-29,0
126711,control,tenured,tier_3,2025-07-29,0
126712,control,returning,tier_3,2025-07-29,0
126713,control,tenured,tier_1,2025-07-29,0
126714,control,returning,tier_2,2025-07-29,0
126715,control,tenured,tier_1,2025-07-29,0
126716,control,tenured,tier_2,2025-07-29,0
126717,control,returning,tier_1,2025-07-29,0
126718,control,new,tier_2,2025-07-29,0
126719,control,returning,tier_1,2025-07-29,0
126720,treatment,tenured,tier_1,2025-07-29,0
126721,control,new,tier_2,2025-07-29,0
126722,control,new,tier_3,2025-07-29,0
126723,treatment,tenured,tier_3,2025-07-29,0
126724,treatment,returning,tier_2,2025-07-29,0
126725,treatment,new,tier_1,2025-07-29,0
126726,control,returning,tier_2,2025-07-29,0
126727,treatment,returning,tier_1,2025-07-29,0
126728,control,tenured,tier_1,2025-07-29,0
126729,control,tenured,tier_1,2025-07-29,0
126730,control,returning,tier_1,2025-07-29,0
126731,treatment,returning,tier_1,2025-07-29,0
126732,treatment,tenured,tier_2,2025-07-29,0
126733,treatment,new,tier_2,2025-07-29,0
126734,treatment,returning,tier_1,2025-07-29,0
126735,treatment,returning,tier_3,2025-07-29,0
126736,control,returning,tier_3,2025-07-29,0
126737,treatment,returning,tier_1,2025-07-29,0
126738,treatment,new,tier_3,2025-07-29,0
126739,control,new,tier_1,2025-07-29,0
126740,control,returning,tier_3,2025-07-29,0
126741,treatment,returning,tier_2,2025-07-29,0
126742,control,new,tier_1,2025-07-29,0
126743,control,returning,tier_3,2025-07-29,0
126744,treatment,new,tier_1,2025-07-29,0
126745,treatment,returning,tier_1,2025-07-29,0
126746,control,returning,tier_2,2025-07-29,1
126747,treatment,returning,tier_2,2025-07-29,0
126748,treatment,returning,tier_2,2025-07-29,0
126749,treatment,new,tier_1,2025-07-29,0
126750,control,returning,tier_2,2025-07-29,0
126751,treatment,returning,tier_3,2025-07-29,0
126752,control,tenured,tier_1,2025-07-29,1
126753,control,tenured,tier_2,2025-07-29,0
126754,treatment,tenured,tier_3,2025-07-29,0
126755,control,new,tier_1,2025-07-29,0
126756,control,returning,tier_3,2025-07-29,0
126757,control,returning,tier_1,2025-07-29,0
126758,treatment,tenured,tier_2,2025-07-29,0
126759,control,new,tier_2,2025-07-29,0
126760,treatment,returning,tier_2,2025-07-29,0
126761,control,tenured,tier_2,2025-07-29,0
126762,treatment,tenured,tier_1,2025-07-29,0
126763,treatment,new,tier_1,2025-07-29,0
126764,treatment,returning,tier_2,2025-07-29,0
126765,treatment,returning,tier_3,2025-07-29,0
126766,treatment,new,tier_1,2025-07-29,0
126767,control,tenured,tier_3,2025-07-29,0
126768,control,returning,tier_3,2025-07-29,0
126769,treatment,new,tier_2,2025-07-29,0
126770,treatment,new,tier_2,2025-07-29,0
126771,control,tenured,tier_3,2025-07-29,0
126772,control,new,tier_2,2025-07-29,0
126773,control,new,tier_3,2025-07-29,0
126774,treatment,returning,tier_3,2025-07-29,0
126775,treatment,tenured,tier_3,2025-07-29,0
126776,control,returning,tier_2,2025-07-29,0
126777,treatment,tenured,tier_1,2025-07-29,0
126778,treatment,tenured,tier_3,2025-07-29,0
126779,treatment,returning,tier_1,2025-07-29,0
126780,treatment,returning,tier_3,2025-07-29,0
126781,control,returning,tier_1,2025-07-29,0
126782,treatment,returning,tier_2,2025-07-29,0
126783,treatment,returning,tier_2,2025-07-29,1
126784,control,returning,tier_1,2025-07-29,0
126785,control,returning,tier_2,2025-07-29,0
126786,treatment,returning,tier_1,2025-07-29,1
126787,control,tenured,tier_3,2025-07-29,1
126788,control,tenured,tier_1,2025-07-29,1
126789,control,returning,tier_1,2025-07-29,1
126790,control,tenured,tier_2,2025-07-29,0
126791,control,new,tier_3,2025-07-29,0
126792,control,returning,tier_3,2025-07-29,0
126793,control,returning,tier_1,2025-07-29,0
126794,treatment,returning,tier_1,2025-07-29,0
126795,treatment,tenured,tier_3,2025-07-29,1
126796,treatment,returning,tier_2,2025-07-29,0
126797,treatment,tenured,tier_2,2025-07-29,0
126798,control,returning,tier_1,2025-07-29,0
126799,control,returning,tier_3,2025-07-29,1
126800,control,returning,tier_2,2025-07-29,0
126801,control,returning,tier_1,2025-07-29,0
126802,treatment,new,tier_3,2025-07-29,0
126803,control,returning,tier_1,2025-07-29,0
126804,control,tenured,tier_3,2025-07-29,0
126805,treatment,tenured,tier_3,2025-07-29,1
126806,control,tenured,tier_2,2025-07-29,1
126807,treatment,tenured,tier_1,2025-07-29,1
126808,treatment,new,tier_2,2025-07-29,0
126809,control,returning,tier_1,2025-07-29,0
126810,treatment,new,tier_3,2025-07-29,1
126811,treatment,new,tier_3,2025-07-29,0
126812,treatment,returning,tier_1,2025-07-29,0
126813,control,returning,tier_1,2025-07-29,0
126814,control,tenured,tier_3,2025-07-29,0
126815,control,returning,tier_2,2025-07-29,0
126816,control,returning,tier_2,2025-07-29,0
126817,control,new,tier_3,2025-07-29,0
126818,control,tenured,tier_1,2025-07-29,1
126819,control,tenured,tier_3,2025-07-29,0
126820,treatment,tenured,tier_1,2025-07-29,1
126821,control,returning,tier_1,2025-07-29,0
126822,control,returning,tier_3,2025-07-29,0
126823,treatment,returning,tier_1,2025-07-29,0
126824,treatment,tenured,tier_3,2025-07-29,1
126825,control,tenured,tier_1,2025-07-29,0
126826,treatment,tenured,tier_2,2025-07-29,0
126827,treatment,new,tier_1,2025-07-29,0
126828,control,tenured,tier_3,2025-07-29,0
